index,stereo,stereo_pred,softmax_confidence
8251,0,0,0.06185252
4195,0,0,0.9571328
5583,0,0,0.8680891
4322,0,0,0.93040675
5804,0,0,0.9557977
4217,0,0,0.842626
4299,1,1,0.91804767
4312,0,0,0.564824
4330,0,1,0.31729555
4253,0,1,0.18692932
66,0,0,0.9379177
4260,0,0,0.6840333
67,1,1,0.5251733
5624,0,1,0.042566657
12,0,0,0.46965322
7333,1,1,0.7992554
5679,0,1,0.9578726
5537,1,0,0.9480909
5637,1,0,0.9358421
5702,0,1,0.90258515
5805,0,0,0.80909634
4164,1,1,0.85270727
4292,1,1,0.7452134
7359,1,0,0.53794646
5751,0,0,0.43373463
7685,0,1,0.78137064
4179,1,1,0.9326613
7317,0,0,0.6040876
7335,0,1,0.87847817
7472,1,1,0.55803937
4326,1,1,0.9193045
5729,0,1,0.47378576
2,0,1,0.7241255
5586,0,0,0.8076198
5655,0,1,0.7703744
5661,0,0,0.9471513
7490,1,1,0.5573007
4188,1,0,0.22799075
7516,0,0,0.49658698
8218,0,0,0.92896795
7468,0,0,0.5363735
8217,0,0,0.9589182
5152,0,0,0.749892
5180,0,1,0.6463678
5268,1,1,0.80362874
5735,0,0,0.97598577
5587,0,0,0.71822536
4278,1,1,0.5586666
5683,0,0,0.9059698
5677,1,1,0.9645411
8230,0,0,0.9300262
8233,0,1,0.10732207
4223,0,0,0.9314939
7439,1,1,0.77505493
7526,1,1,0.9325751
7650,0,0,0.7090875
4227,0,0,0.9446943
7683,1,1,0.8948215
7707,1,0,0.49593738
3890,1,1,0.8928535
5697,0,1,0.8879342
55,0,1,0.9399305
4193,0,0,0.28496078
4046,0,0,0.4469167
5179,1,1,0.8694148
25,0,0,0.9599116
951,1,1,0.957244
7511,0,0,0.84179735
44,1,1,0.25411308
5694,0,1,0.928117
5778,0,0,0.9100129
7500,1,1,0.7890196
5809,0,1,0.6082908
7708,1,1,0.35319397
7460,0,0,0.9575112
5646,0,0,0.62288356
7414,0,0,0.89610064
4324,0,1,0.80990195
4301,1,1,0.9327816
7649,0,0,0.9600396
5205,0,1,0.7326118
7674,0,0,0.39151165
4236,0,1,0.15480697
5582,0,0,0.89358616
7401,0,0,0.79944396
4189,0,0,0.8821895
4334,0,0,0.15114065
8231,1,1,0.00148803
7698,0,1,0.6867902
5820,1,1,0.77665913
5771,0,0,0.9190115
60,0,1,0.84087765
5196,1,1,0.60157406
971,0,0,0.9354437
7353,0,0,0.07921988
4255,0,0,0.92514
7622,1,1,0.5991086
5795,0,0,0.0150164645
5703,0,0,0.81260955
5551,0,1,0.6075775
4162,0,0,0.70671767
5717,0,0,0.42922863
4332,1,1,0.9522125
3894,0,0,0.24843152
5135,0,0,0.8444075
5780,0,0,0.79523915
7662,1,1,0.7461791
5543,0,1,0.22900632
4298,1,1,0.2513187
4308,0,1,0.66368496
4241,0,1,0.6116179
5736,0,0,0.942276
5619,0,0,0.87724376
5635,1,1,0.8678529
7458,1,1,0.96154016
4102,1,1,0.64772797
4311,0,0,0.6701797
7483,1,1,0.7233968
5615,0,0,0.1702902
5727,0,0,0.90228695
5706,1,0,0.5405418
29,0,0,0.8372387
4145,0,1,0.61411643
4228,0,1,0.045396805
8213,0,0,0.9537529
7339,1,1,0.95987546
7310,1,1,0.8858352
5186,0,1,0.5045694
8228,0,0,0.92982525
7742,0,0,0.9611429
5690,1,1,0.68761134
65,0,0,0.9479686
7675,0,0,0.8739364
7659,1,1,0.75516117
4234,1,1,0.803308
7344,1,1,0.95549655
4335,1,1,0.16210885
4201,1,0,0.06488151
4215,0,0,0.69737554
7330,0,0,0.91228557
5669,0,1,0.17413414
4285,0,0,0.9418022
5596,0,0,0.6496217
5715,0,0,0.9464679
7745,1,1,0.6399808
4229,0,0,0.92706597
7350,1,0,0.31138673
5549,0,0,0.7662127
71,0,0,0.9610617
973,0,0,0.006573528
33,0,0,0.95656896
5776,0,0,0.19850564
4239,1,0,0.8496477
4184,0,0,0.9281461
5648,0,0,0.918528
5750,0,0,0.930725
5756,0,0,0.688318
956,0,0,0.729917
963,0,0,0.93627226
5139,1,1,0.29495344
961,0,0,0.9507953
5552,0,0,0.71870255
7700,0,0,0.95565623
5737,1,1,0.397182
5686,0,1,0.52077746
5617,0,0,0.08587367
5653,0,1,0.609146
4341,1,0,0.8844456
5,1,1,0.9193487
4290,0,0,0.8238429
5798,0,1,0.63277596
3877,0,0,0.5424051
976,0,0,0.055675
7471,1,1,0.9238295
5579,0,0,0.63679314
4294,0,0,0.96046174
5568,0,0,0.8233278
5565,0,0,0.79530644
7703,1,1,0.7595012
4261,0,0,0.9698572
5691,0,0,0.93784857
4246,0,0,0.15134695
5630,0,0,0.2774179
5594,0,0,0.6231406
7473,1,1,0.61506784
5595,0,1,0.50628686
7711,1,1,0.4219588
5689,0,1,0.9332769
4044,1,1,0.9364035
5576,0,0,0.64619994
4230,1,1,0.77133024
5671,1,1,0.9495772
4265,0,0,0.7540624
5206,1,1,0.89781296
9,0,0,0.5975419
8222,0,0,0.9329566
4176,0,0,0.5309316
7466,1,1,0.8001975
960,0,0,0.748932
5712,0,0,0.87628853
5658,0,0,0.61317086
8240,0,1,0.19207235
4219,0,1,0.61744833
7522,0,1,0.26918063
4191,0,1,0.7970295
7446,1,0,0.11364606
8349,0,1,0.87057674
5644,1,0,0.93448967
4207,1,1,0.33343992
7691,1,0,0.8450388
7351,1,1,0.93010074
7325,0,0,0.91042423
7538,1,0,0.062637664
4157,0,0,0.9484591
8226,0,0,0.8599261
5685,0,0,0.73900795
7607,0,0,0.9163701
7544,1,1,0.42260632
5184,0,1,0.2864716
5580,0,0,0.6001077
5578,0,0,0.3561905
7,1,1,0.9412451
5173,0,0,0.81876755
4135,1,1,0.6750438
4337,0,0,0.9651675
7452,0,1,0.9113114
4203,0,0,0.922127
4309,1,1,0.9416133
5662,0,0,0.8819606
5757,0,0,0.015122175
7517,0,0,0.58693933
5559,0,1,0.2850453
7426,1,1,0.938074
7482,1,1,0.5520462
5536,0,0,0.9199643
5753,0,1,0.6198106
8225,0,0,0.7373711
7584,0,0,0.9494059
5627,0,1,0.48776755
5698,0,1,0.776441
7754,0,0,0.81225485
7661,1,1,0.85845155
7433,0,0,0.1482471
7449,0,1,0.32140842
4143,0,0,0.5934266
4208,0,0,0.92982876
7322,0,0,0.84082067
8206,0,1,0.3919144
4192,0,0,0.91011035
7503,1,0,0.39169478
958,1,0,0.0032836797
4128,1,1,0.93264955
4282,0,0,0.8250173
5540,0,0,0.5205121
5744,0,0,0.89852846
8221,0,0,0.95483196
7501,1,1,0.78417045
43,0,0,0.65133834
7740,1,1,0.9623889
4073,0,0,0.9110323
5721,1,1,0.93766165
7608,0,0,0.2924527
5668,0,1,0.95124346
4291,0,0,0.9460652
5183,1,1,0.74941087
5639,0,1,0.18998423
8236,0,1,0.41350305
7596,0,1,0.30079746
7528,1,1,0.877537
7487,0,0,0.28211507
0,0,0,0.43325767
5605,0,0,0.7552699
4340,0,0,0.6262553
5157,0,0,0.84855103
4296,0,0,0.9299394
7539,1,1,0.58562183
5718,0,0,0.8252567
5548,0,0,0.5062244
5700,0,1,0.83571416
8224,0,0,0.95826066
5614,0,0,0.679732
4152,0,1,0.13139832
4065,0,0,0.6749108
7343,1,1,0.9288594
5631,0,1,0.09856102
5723,0,0,0.72385657
7744,0,0,0.96401983
969,0,0,0.9681861
8229,0,0,0.85188556
4161,1,1,0.8237371
4343,0,1,0.22861016
5628,0,0,0.6372777
4254,1,0,0.3721417
7422,0,0,0.7964641
7734,0,1,0.38616216
69,1,1,0.7104605
4271,1,1,0.91686857
4071,0,0,0.91562545
4280,1,1,0.12561378
5636,1,1,0.9624794
4306,0,0,0.8468695
4124,1,1,0.80840516
5633,0,0,0.75916743
5758,0,0,0.7794878
7315,1,1,0.89677733
4100,1,1,0.58120084
4318,1,0,0.27313706
7348,1,1,0.929982
4144,0,0,0.64117444
28,1,1,0.5033475
5734,0,0,0.92417955
4173,1,0,0.70349044
5602,0,0,0.3616861
7312,1,1,0.4899606
5534,1,1,0.920631
5719,0,0,0.6633798
4149,0,0,0.9583298
5667,0,0,0.9238367
4118,1,1,0.6559142
4153,0,0,0.89718235
6,1,1,0.8888259
7316,0,0,0.7148938
5714,1,1,0.9389316
7326,0,0,0.9637771
5790,0,0,0.1482341
952,0,0,0.79668045
8344,0,1,0.7190075
5626,0,0,0.8369052
4218,1,0,0.5545249
4125,1,1,0.73560023
7531,1,0,0.72431934
4214,0,0,0.9534247
4200,0,0,0.61068475
4194,1,1,0.48737296
7337,1,1,0.95790297
4072,0,0,0.9502772
8350,0,1,0.5592402
5682,0,0,0.5231279
7672,0,0,0.61804736
5198,0,0,0.4420496
4165,1,0,0.90655917
41,0,1,0.8939388
7647,0,0,0.644096
3892,0,1,0.89202523
5766,0,0,0.88789904
56,0,1,0.65906405
5620,0,0,0.93792176
7423,1,1,0.818817
5584,0,1,0.5838363
5569,0,0,0.8124301
24,1,1,0.86892855
5629,0,0,0.39991468
5643,0,0,0.8697957
5699,0,0,0.9515003
7412,0,0,0.8641883
5134,1,0,0.17658994
5761,0,1,0.8817892
5158,0,1,0.7988651
5555,0,0,0.8600719
4244,0,1,0.16305047
5705,1,1,0.14495432
7668,1,1,0.80449086
5545,0,0,0.004692495
5170,0,0,0.78860354
4156,0,0,0.34386846
18,0,0,0.54437184
7314,0,0,0.7674191
7669,1,1,0.9013616
61,0,0,0.6613059
4252,0,0,0.9543009
7723,1,1,0.9266341
4258,1,1,0.60164404
5762,0,0,0.7543303
5136,1,1,0.8585018
5796,0,0,0.80212057
7705,1,1,0.9210628
5716,1,1,0.8977519
5789,0,0,0.9073247
5808,0,1,0.028733943
5557,0,0,0.16536203
5168,1,0,0.67352104
7309,1,1,0.7920679
7349,1,1,0.94378364
5150,0,1,0.049942434
5187,1,1,0.89164555
953,0,0,0.96060026
7717,1,1,0.94336224
5601,0,0,0.54246897
5732,0,0,0.8857273
4040,0,0,0.23600003
5193,0,0,0.91509104
968,1,1,0.3981301
8216,0,1,0.3975297
7701,1,1,0.16519028
5786,0,0,0.83184934
7710,1,1,0.9190346
11,0,1,0.35677147
5171,0,0,0.08385101
5774,0,0,0.8886291
7536,1,1,0.92816913
42,1,1,0.78675056
4147,0,1,0.21009532
5191,1,1,0.14754745
7492,1,1,0.9370855
5204,1,1,0.76980203
5645,0,1,0.68119454
7718,0,0,0.83515334
8242,0,0,0.8433353
7440,1,1,0.83133173
5793,0,1,0.35958418
4237,0,1,0.743533
4315,1,1,0.7184589
15,0,0,0.9424281
7463,0,0,0.9344598
4304,0,1,0.45227653
7494,1,1,0.20130172
4202,0,0,0.7196498
4159,0,0,0.92018175
984,0,1,0.9486817
5622,0,1,0.9111928
22,1,0,0.12536511
4336,0,0,0.20209485
7346,1,1,0.95549655
7696,0,0,0.9341506
7725,1,1,0.65821123
4320,0,1,0.5069063
5532,1,1,0.9134289
5722,0,0,0.6456641
7666,0,0,0.9296557
4183,1,0,0.79662853
5812,0,0,0.5005312
972,1,1,0.8543948
5730,0,0,0.90627956
68,1,0,0.9070979
8204,0,1,0.08080381
4264,0,0,0.9543928
7572,0,0,0.96259797
5535,0,1,0.6574656
4133,0,0,0.890074
954,1,0,0.61505795
7461,1,1,0.96594805
5681,0,0,0.669996
5547,0,0,0.883118
4168,0,0,0.9326748
4251,0,0,0.36837304
4216,0,0,0.7891425
5588,0,1,0.4714333
8227,0,0,0.7917588
5660,0,0,0.9250541
4043,0,1,0.09213674
7631,1,0,0.34658214
5613,0,0,0.27186882
7425,1,1,0.9632745
5769,0,1,0.6837938
4066,0,1,0.35800347
4042,0,0,0.6978965
5574,0,0,0.82274413
7743,0,1,0.95612514
57,1,1,0.8856772
5704,0,0,0.3429261
7354,1,1,0.9508752
8214,0,1,0.051380128
5137,0,0,0.072690606
4248,0,0,0.94784474
46,0,0,0.3848586
4329,1,1,0.7890049
4175,0,0,0.89103615
999,1,1,0.949703
7667,1,1,0.5392053
7537,1,1,0.9153644
7405,0,0,0.5588552
7496,1,1,0.82570153
4243,0,0,0.04780534
7485,0,1,0.80752254
5544,0,0,0.8052867
7355,1,1,0.9352142
4284,1,1,0.7541103
4321,1,1,0.81916684
5779,0,0,0.78675085
4293,0,0,0.7758757
4129,0,0,0.9076239
4064,0,1,0.7740705
7525,0,0,0.9402287
7645,0,1,0.07718408
50,0,1,0.3350959
4333,1,1,0.25806856
8220,0,0,0.9288444
4121,1,1,0.57084334
5571,0,0,0.90129316
5754,0,1,0.24495617
5174,1,1,0.923543
7518,1,1,0.23251256
4300,0,1,0.7764522
19,0,0,0.6108595
7591,0,1,0.51041883
7529,1,1,0.89419985
7589,1,1,0.774405
5182,1,1,0.9297897
5638,0,1,0.6682372
5801,0,0,0.4344136
38,0,0,0.44402552
4155,0,0,0.93639946
4225,0,0,0.77543116
7660,1,1,0.92860055
7347,1,1,0.9352142
7488,1,0,0.8122941
7693,0,0,0.93762535
4134,0,0,0.22829792
5739,0,0,0.71471536
5763,0,0,0.9161619
4267,0,0,0.93301356
5726,0,0,0.93683505
5783,0,1,0.34672105
5670,1,0,0.56899273
7474,1,1,0.52878934
17,0,0,0.799863
4067,0,0,0.9482964
4302,0,1,0.67199457
4235,0,1,0.07489514
7334,0,0,0.21147415
8245,0,1,0.63033783
4170,0,0,0.9297195
4041,0,0,0.23399766
5797,0,0,0.5769707
5707,0,1,0.92679065
4160,1,1,0.7575073
4281,0,1,0.8656807
7495,1,1,0.9198383
7441,1,1,0.7275175
7739,0,1,0.77725863
8207,0,0,0.52944124
8244,0,1,0.0059256554
5618,0,0,0.66539633
5140,1,0,0.37958443
45,0,1,0.7214267
8205,0,1,0.43793768
4137,0,0,0.9518285
7475,1,1,0.75589657
4151,1,1,0.33525884
16,1,0,0.36078766
5612,0,0,0.0019735098
48,0,0,0.085020036
4171,1,1,0.06936547
7673,1,1,0.18871891
5616,0,0,0.7248585
7455,1,1,0.96888685
7694,0,0,0.9594612
5581,0,0,0.91864383
4263,0,1,0.048310757
7447,1,1,0.8260408
7331,1,1,0.16934535
4205,0,1,0.6254264
26,1,1,0.7505893
7521,0,0,0.9549955
5538,0,0,0.93654716
8351,0,0,0.86206627
4344,0,0,0.27998817
4209,0,0,0.9128956
37,1,1,0.8923248
5770,0,0,0.8151566
8246,0,1,0.7019292
5149,0,0,0.956007
5570,0,0,0.9381214
8247,0,1,0.35001418
5788,0,0,0.816377
8219,0,1,0.21868546
7429,0,0,0.7201247
7508,1,0,0.92738533
4174,0,0,0.7898419
7689,1,1,0.47152194
7699,0,0,0.52267826
5604,0,0,0.84639776
8248,0,0,0.09285194
7663,0,0,0.9132863
5680,0,1,0.9457942
4140,1,0,0.8164992
5781,0,1,0.70157903
7730,1,1,0.9024131
4142,0,0,0.9041268
5806,0,0,0.6785468
7427,0,1,0.5526037
4132,0,0,0.9302667
7363,1,1,0.9083704
7424,0,0,0.9064743
7491,1,1,0.5959909
3900,0,0,0.2706643
4206,0,0,0.9340899
7402,0,0,0.44091156
3876,1,1,0.9157642
5197,1,1,0.936226
5195,1,1,0.950181
7484,1,1,0.94251627
5687,0,0,0.5836067
7519,1,1,0.91431504
5773,0,0,0.8880388
4045,0,1,0.10540789
53,1,1,0.8142352
4131,0,1,0.851419
5178,1,1,0.61529213
8345,0,1,0.516413
4187,0,1,0.23757324
5759,0,0,0.9466958
7677,1,1,0.8283117
7655,1,0,0.8288814
8,1,1,0.93812215
7587,0,0,0.9358477
36,0,1,0.60077274
5553,0,1,0.62754816
5752,0,0,0.9266715
4233,0,0,0.44726095
4283,0,0,0.6252541
7687,1,1,0.024500757
5672,1,1,0.85866
5724,0,0,0.83716005
7436,1,1,0.9271689
7448,0,1,0.72927606
7438,0,0,0.123479426
4242,0,0,0.4203362
5711,0,1,0.8031697
4277,0,0,0.5241133
5189,0,0,0.023498654
4130,0,0,0.8751032
7527,0,1,0.85434735
7410,0,0,0.86501646
5741,1,1,0.87166166
7728,1,1,0.9011295
5651,0,0,0.9018608
7530,1,1,0.7461915
5589,0,0,0.8838794
5811,0,0,0.9389328
4127,0,1,0.22590876
4126,1,1,0.827701
7712,1,1,0.27274862
4325,1,1,0.57668185
7470,1,1,0.851411
7722,1,1,0.907812
5760,0,0,0.9145037
7375,0,0,0.89559495
4328,1,0,0.84551597
5564,0,1,0.49480966
4305,1,1,0.95297194
4166,1,1,0.94698405
4063,1,0,0.49674663
7688,0,0,0.9612688
5709,0,0,0.46707132
4122,1,1,0.2196255
7345,1,1,0.9352142
8241,0,1,0.3484615
4177,0,0,0.9235952
5710,0,0,0.13038158
4259,0,1,0.1828701
4273,0,0,0.26191366
7664,0,0,0.9456794
5175,0,0,0.909353
4062,1,1,0.7876195
4163,0,0,0.5982801
4182,0,1,0.86397994
5539,1,0,0.847964
4226,0,1,0.8572414
5190,1,1,0.89874244
7515,0,1,0.53613466
8352,0,0,0.38574708
7750,1,1,0.8471084
7506,0,0,0.9501143
7726,1,1,0.9452317
4069,0,0,0.9005677
5738,0,1,0.69969726
5177,0,0,0.91928124
7523,0,0,0.96851206
7509,0,0,0.10571122
7329,1,1,0.7625655
8212,0,1,0.22759306
4199,0,1,0.12607941
5742,0,0,0.63224196
1,0,0,0.24830496
7486,1,1,0.805292
7582,0,0,0.9657974
959,0,0,0.50696874
5725,1,1,0.9673908
7671,1,1,0.9173908
7497,1,1,0.8155744
5161,1,1,0.8388308
8250,0,1,0.53448004
7444,0,1,0.7646562
5610,0,0,0.27106467
4247,0,0,0.7519232
7636,0,0,0.65635574
5542,0,0,0.7876533
5597,0,0,0.53764975
7467,0,0,0.95927393
3903,0,1,0.26929748
5792,0,0,0.025615992
4212,1,1,0.7932012
8239,0,1,0.26031384
5708,0,1,0.61729723
5772,0,1,0.38287118
5148,1,1,0.9181169
7464,0,1,0.8236791
5764,0,0,0.9023433
7676,1,1,0.7049693
4213,0,1,0.49322632
7456,0,0,0.8075484
7524,0,0,0.94486344
5777,0,0,0.79642713
4297,0,0,0.84705627
5749,0,0,0.30939013
5185,0,0,0.76823354
7737,1,1,0.51000595
5810,0,1,0.8516424
4338,0,1,0.6900823
4238,0,0,0.91811025
7338,1,0,0.9336338
5728,0,1,0.83880544
5733,0,0,0.9106915
4262,0,0,0.4539354
5151,1,1,0.862826
5159,1,1,0.95490146
4204,0,1,0.78354347
8238,0,0,0.1811676
7611,0,0,0.9381567
5573,0,0,0.7311461
4327,0,1,0.87636983
5606,0,0,0.12631771
5740,0,1,0.9233939
8348,0,1,0.80810404
7434,0,1,0.20615435
4319,1,1,0.7658907
7746,0,0,0.9314679
5720,0,0,0.6604595
7690,1,1,0.6992401
7565,0,0,0.9633961
5746,0,0,0.9335933
7680,1,1,0.9203965
5657,0,0,0.23366246
5782,0,1,0.77467
5678,0,0,0.8850317
7432,1,1,0.92508113
964,0,0,0.97047794
4222,0,0,0.94567746
5799,1,1,0.6685008
7709,1,0,0.8577432
4139,0,1,0.88038456
5625,0,0,0.700259
35,0,0,0.9355997
5641,0,0,0.3865282
4150,1,1,0.94460213
5755,0,1,0.44132364
7729,1,1,0.27419433
7692,1,1,0.6371039
7681,1,1,0.42955482
5585,0,0,0.5432106
7327,0,1,0.03423712
7559,0,0,0.3829512
974,1,1,0.96045274
5664,0,0,0.8200258
4220,0,0,0.08983287
7336,0,0,0.84725285
7505,1,1,0.9110975
5675,0,0,0.9509522
5791,0,0,0.8877989
5561,0,1,0.61123663
7533,1,1,0.48924568
5654,0,0,0.81305075
7499,1,1,0.6237402
7713,1,1,0.80908716
4186,1,0,0.8341881
5167,0,0,0.5622983
7431,1,1,0.94273293
7512,0,0,0.9719431
5172,0,0,0.38739055
7362,1,1,0.9260837
7682,1,1,0.8733878
4197,0,0,0.5145198
4,0,1,0.87187916
7364,0,0,0.90014386
5743,0,0,0.91916883
7736,1,1,0.28644967
5713,0,0,0.05013421
7332,1,1,0.91303146
5647,0,1,0.035822336
7319,1,1,0.77723086
8346,1,1,0.49206802
5784,0,0,0.88916147
977,0,0,0.94973683
7442,0,0,0.8350364
7321,1,1,0.94107306
5674,0,1,0.9404112
5181,0,0,0.7142966
5603,0,0,0.91034925
47,0,1,0.8444393
32,0,0,0.9619591
7658,1,1,0.5723184
7411,0,0,0.13673607
7477,1,1,0.81769717
4180,1,1,0.63307893
4099,0,1,0.6708671
27,0,0,0.9559744
7716,0,0,0.6445537
4210,0,0,0.9202038
5590,0,0,0.8126813
7400,0,0,0.8639056
5153,1,1,0.8556335
4268,0,0,0.93420154
5194,1,1,0.873575
5775,0,0,0.88176525
5166,0,0,0.7563845
5693,0,0,0.93110895
5599,0,0,0.9246001
4103,1,1,0.9249001
62,0,0,0.94906974
5572,0,0,0.30475006
5748,0,0,0.22527638
4068,0,0,0.9457471
8252,1,0,0.43568727
5621,0,0,0.87688315
7476,1,1,0.8924318
8243,0,0,0.36452565
64,0,0,0.5724976
7450,0,0,0.6901581
14,0,0,0.9522811
4136,1,1,0.683874
40,1,1,0.85391986
5593,0,1,0.3885975
5154,0,1,0.680266
4167,0,0,0.94881034
7357,1,1,0.9352142
4196,0,1,0.4854963
7642,0,0,0.91160446
7428,1,1,0.85722643
52,0,0,0.024476469
7520,1,1,0.6663821
4317,0,0,0.5937933
7342,0,0,0.6254612
7313,1,1,0.9460759
7318,1,1,0.880345
4275,0,0,0.7495402
5802,0,0,0.8986578
4231,1,1,0.71759295
7320,1,1,0.34827235
5562,0,0,0.7376238
5556,0,0,0.90886927
4250,0,1,0.2571241
7453,1,1,0.96611434
7504,1,1,0.8994658
4249,0,0,0.43155864
7727,1,1,0.9409076
8235,0,0,0.9434776
4181,0,0,0.7951821
4141,0,0,0.5591283
5656,0,0,0.25363642
7323,0,0,0.9713935
5176,1,1,0.7940405
5803,0,1,0.66190386
5577,0,0,0.46182302
7459,0,1,0.85289514
7396,0,0,0.40686655
3878,0,0,0.8197131
5666,0,1,0.73521686
5164,1,1,0.9156799
8208,0,1,0.40493715
4185,0,0,0.115988374
34,0,0,0.87814546
7403,0,0,0.19856024
5609,0,0,0.88005745
8249,0,1,0.09542823
970,0,0,0.88292855
7541,1,1,0.8725288
5665,0,0,0.35904992
7404,0,0,0.5075774
4221,0,0,0.9267777
13,1,1,0.58732766
4295,0,0,0.8376802
5701,0,0,0.93845284
5162,0,0,0.75052345
4146,0,0,0.838588
7478,0,0,0.88470244
20,1,1,0.91033125
5747,0,1,0.6726363
7469,1,1,0.69370866
5663,0,1,0.76721954
8237,0,0,0.0358932
5787,0,0,0.50756586
7686,1,1,0.9627048
4169,0,0,0.908615
7704,1,1,0.8071282
5800,0,0,0.39134416
5611,0,0,0.8628201
5575,0,0,0.9522499
7498,0,0,0.016536832
7341,1,1,0.94231164
4232,0,1,0.20292592
21,1,1,0.7889308
5560,0,0,0.7455009
4256,0,0,0.30133665
7684,1,0,0.9158354
5160,0,0,0.90026075
7443,0,0,0.8362795
4323,1,0,0.6217933
7374,0,0,0.31155965
4070,0,0,0.9366725
7513,0,0,0.7780236
966,0,0,0.73701286
4310,0,0,0.76697314
5567,0,0,0.8702884
4061,1,1,0.86451995
8234,0,0,0.9251467
7502,1,1,0.8576889
