index,stereo,stereo_pred,softmax_confidence
4143,0,0,0.7596396
4208,0,0,0.8645164
7322,0,0,0.8824438
8206,0,0,0.28806797
4192,0,1,0.47404727
7503,1,0,0.4431355
958,1,0,0.4248943
4128,1,1,0.5570879
4282,0,0,0.9070917
5540,0,0,0.35551238
5744,0,0,0.8037511
8221,0,0,0.9891664
7501,1,0,0.348676
43,0,0,0.95964336
7740,1,1,0.9360313
4073,0,0,0.018429426
5721,1,0,0.65198565
7608,0,0,0.5902376
5668,0,1,0.2959362
4291,0,0,0.97880375
5183,1,1,0.5179784
5639,0,0,0.82448447
8236,0,0,0.5227356
7596,0,0,0.49005613
7528,1,1,0.8514379
7487,0,0,0.7556844
0,0,0,0.04009369
5605,0,0,0.908957
4340,0,0,0.6877419
5157,0,0,0.825271
4296,0,0,0.7113215
7539,1,1,0.39690003
5718,0,0,0.8199262
5548,0,0,0.5371977
5700,0,1,0.8166709
8224,0,0,0.9872501
5614,0,0,0.72594416
4152,0,1,0.5909178
4065,0,0,0.4385843
7343,1,1,0.922926
5631,0,0,0.6156949
5723,0,0,0.38009033
7744,0,0,0.9521886
969,0,0,0.98190403
8229,0,0,0.12792599
4161,1,1,0.43212956
4343,0,0,0.61056906
5628,0,0,0.7985909
4254,1,0,0.86192524
7422,0,0,0.6239841
7734,0,1,0.6934837
69,1,1,0.2388829
4271,1,1,0.6637449
4071,0,0,0.9005985
4280,1,1,0.6052741
5636,1,1,0.9395559
4306,0,0,0.96899813
4124,1,1,0.7036902
5633,0,0,0.69343626
5758,0,0,0.8299335
7315,1,1,0.27863204
4100,1,1,0.7279915
4318,1,0,0.10865539
7348,1,1,0.98370534
4144,0,0,0.15261924
28,1,0,0.58390427
5734,0,0,0.8035037
4173,1,1,0.90653133
5602,0,1,0.047658984
7312,1,1,0.16776368
5534,1,1,0.17374834
5719,0,0,0.6649138
4149,0,0,0.6360477
5667,0,0,0.900794
4118,1,1,0.6593813
4153,0,0,0.88759196
6,1,1,0.6672586
7316,0,0,0.12086895
5714,1,1,0.5497396
7326,0,0,0.9434868
5790,0,0,0.71984875
952,0,0,0.11402847
8344,0,0,0.34104553
5626,0,0,0.8603647
4218,1,0,0.66854787
4125,1,1,0.8296467
7531,1,0,0.96960247
4214,0,0,0.9594996
4200,0,0,0.18226388
4194,1,1,0.898253
7337,1,1,0.96610355
4072,0,0,0.45196328
8350,0,0,0.19154027
5682,0,0,0.6159762
7672,0,0,0.69825065
5198,0,0,0.7436044
4165,1,0,0.7698382
41,0,1,0.6372304
7647,0,0,0.951092
3892,0,1,0.32058585
5766,0,0,0.9700636
56,0,0,0.33597925
5620,0,0,0.8889135
7423,1,0,0.47065613
5584,0,0,0.87928325
5569,0,0,0.9039341
24,1,1,0.1810603
5629,0,0,0.75090265
5643,0,0,0.8485472
5699,0,0,0.9352045
7412,0,0,0.91768736
5134,1,1,0.47022974
5761,0,1,0.33622912
5158,0,0,0.1908814
5555,0,0,0.91042626
4244,0,1,0.3038209
5705,1,0,0.7977421
7668,1,1,0.09132785
5545,0,0,0.5942482
5170,0,0,0.74008393
4156,0,1,0.2860111
18,0,0,0.7996282
7314,0,0,0.76066375
7669,1,1,0.15843308
61,0,0,0.82401574
4252,0,0,0.9066684
7723,1,1,0.7720606
4258,1,1,0.58811355
5762,0,0,0.7173387
5136,1,1,0.8185223
5796,0,0,0.9702722
7705,1,1,0.41695392
5716,1,1,0.4731674
5789,0,0,0.8872242
5808,0,1,0.21774223
5557,0,0,0.7017368
5168,1,1,0.13610294
7309,1,1,0.54999
7349,1,1,0.7384857
5150,0,0,0.49491906
5187,1,0,0.4649608
953,0,0,0.93667316
7717,1,1,0.76480544
5601,0,0,0.77023816
5732,0,0,0.6540959
4040,0,0,0.36676106
5193,0,0,0.9194759
968,1,1,0.72263676
8216,0,0,0.9022567
7701,1,0,0.20935455
5786,0,0,0.61305535
7710,1,1,0.4604485
11,0,0,0.9172083
5171,0,0,0.44188288
5774,0,0,0.8029833
7536,1,1,0.25826004
42,1,0,0.72664607
4147,0,0,0.1793578
5191,1,0,0.64088845
7492,1,1,0.4613485
5204,1,0,0.29156816
5645,0,1,0.23116934
7718,0,0,0.84005475
8242,0,0,0.90653443
7440,1,1,0.9766997
5793,0,0,0.93011725
4237,0,1,0.97116935
4315,1,1,0.68881285
15,0,0,0.57185644
7463,0,0,0.96771437
4304,0,0,0.327915
7494,1,1,0.74795693
4202,0,0,0.8897599
4159,0,0,0.23589632
984,0,1,0.800459
5622,0,1,0.9301578
22,1,1,0.4170197
4336,0,0,0.80333686
7346,1,1,0.98622787
7696,0,0,0.90067804
7725,1,1,0.043126464
4320,0,1,0.47592676
5532,1,1,0.0012318194
5722,0,0,0.74026084
7666,0,0,0.9377469
4183,1,0,0.5717877
5812,0,0,0.8710326
972,1,1,0.9033928
5730,0,0,0.7777524
68,1,1,0.06009859
8204,0,0,0.7038839
4264,0,0,0.96609914
7572,0,0,0.8788644
5535,0,0,0.36368915
4133,0,0,0.6506839
954,1,0,0.027560562
7461,1,1,0.9878411
5681,0,0,0.76178
5547,0,0,0.7847067
4168,0,0,0.8980161
4251,0,0,0.4202398
4216,0,1,0.3803071
5588,0,0,0.67070395
8227,0,0,0.81908834
5660,0,0,0.6641768
4043,0,1,0.02227351
7631,1,0,0.17849407
5613,0,0,0.52203196
7425,1,1,0.9882939
5769,0,0,0.8423872
4066,0,0,0.56263506
4042,0,0,0.6950593
5574,0,0,0.85108155
7743,0,1,0.93534756
57,1,1,0.09044641
5704,0,0,0.902228
7354,1,1,0.9858605
8214,0,0,0.8595829
5137,0,1,0.16535863
4248,0,0,0.8951415
46,0,0,0.9253
4329,1,1,0.6529393
4175,0,0,0.85518694
999,1,1,0.97204363
7667,1,0,0.1519756
7537,1,1,0.26244152
7405,0,0,0.7674672
7496,1,1,0.36234403
4243,0,1,0.23781225
7485,0,1,0.010532678
5544,0,0,0.781085
7355,1,1,0.5999504
4284,1,1,0.17719495
4321,1,0,0.17185566
5779,0,0,0.96427345
4293,0,0,0.7909559
4129,0,0,0.6827431
4064,0,0,0.6939171
7525,0,0,0.94793916
7645,0,0,0.46705827
50,0,1,0.5409765
4333,1,1,0.6026484
8220,0,0,0.95406044
4121,1,1,0.5708344
5571,0,0,0.90758264
5754,0,0,0.7493365
5174,1,1,0.26113522
7518,1,1,0.2795863
4300,0,1,0.79605114
19,0,0,0.7426354
7591,0,0,0.61048293
7529,1,1,0.9849453
7589,1,1,0.9707503
5182,1,1,0.60527515
5638,0,0,0.27057305
5801,0,0,0.8479207
38,0,0,0.21063161
4155,0,0,0.9465469
4225,0,0,0.867816
7660,1,1,0.9179788
7347,1,1,0.5999504
7488,1,0,0.93153274
7693,0,0,0.8900027
4134,0,0,0.2564648
5739,0,1,0.08249564
5763,0,0,0.9727974
4267,0,0,0.9384582
5726,0,0,0.908822
5783,0,0,0.86958724
5670,1,0,0.56268716
7474,1,0,0.32128903
17,0,0,0.87428284
4067,0,0,0.88874567
4302,0,1,0.6065934
4235,0,1,0.5873381
7334,0,0,0.60414004
8245,0,1,0.64773095
4170,0,0,0.73935044
4041,0,1,0.25555894
5797,0,0,0.7355633
5707,0,1,0.46163598
4160,1,1,0.07294595
4281,0,1,0.8190192
7495,1,1,0.29722667
7441,1,1,0.6627899
7739,0,1,0.9768116
8207,0,0,0.61663103
8244,0,0,0.63545287
5618,0,0,0.76197416
5140,1,1,0.4803034
45,0,1,0.0026550891
8205,0,0,0.6320342
4137,0,0,0.9654962
7475,1,0,0.13096035
4151,1,0,0.4234556
16,1,0,0.9430924
5612,0,1,0.508186
48,0,1,0.16583917
4171,1,0,0.5881485
7673,1,0,0.1383487
5616,0,0,0.74138737
7455,1,1,0.97294855
7694,0,0,0.9475552
5581,0,0,0.95403874
4263,0,0,0.56537044
7447,1,1,0.33617043
7331,1,1,0.007460058
4205,0,1,0.6688467
26,1,0,0.53886604
7521,0,1,0.30006155
5538,0,0,0.701694
8351,0,0,0.4826649
4344,0,0,0.549992
4209,0,0,0.8771678
37,1,1,0.5576885
5770,0,0,0.95527875
8246,0,1,0.7217672
5149,0,0,0.94756925
5570,0,0,0.98040915
8247,0,0,0.68288267
5788,0,0,0.9576248
8219,0,0,0.68589175
7429,0,1,0.81790024
7508,1,0,0.53067243
4174,0,0,0.8242309
7689,1,1,0.69529796
7699,0,0,0.8415654
5604,0,0,0.9644389
8248,0,0,0.12857766
7663,0,1,0.8304657
5680,0,1,0.82264805
4140,1,1,0.49801847
5781,0,0,0.9510274
7730,1,1,0.78533185
4142,0,1,0.0071875155
5806,0,0,0.86219573
7427,0,1,0.34580067
4132,0,0,0.92414784
7363,1,1,0.52623415
7424,0,0,0.8861006
7491,1,1,0.18866423
3900,0,0,0.41634372
4206,0,0,0.9039303
7402,0,1,0.26171407
3876,1,1,0.89246
5197,1,1,0.8367405
5195,1,1,0.61036277
7484,1,1,0.77517724
5687,0,1,0.72577524
7519,1,1,0.9626123
5773,0,0,0.54339933
4045,0,0,0.18984458
53,1,1,0.7129825
4131,0,0,0.0080316365
5178,1,0,0.38164175
8345,0,0,0.7917094
4187,0,0,0.8657613
5759,0,0,0.85081935
7677,1,1,0.12355673
7655,1,0,0.9345975
8,1,1,0.40605283
7587,0,0,0.6315106
36,0,0,0.8036512
5553,0,0,0.21832678
5752,0,0,0.84224814
4233,0,1,0.66322947
4283,0,1,0.61431074
7687,1,0,0.40557125
5672,1,1,0.07690647
5724,0,0,0.90905815
7436,1,1,0.9746423
7448,0,1,0.7529602
7438,0,0,0.047572438
4242,0,0,0.5064055
5711,0,0,0.6649178
4277,0,0,0.83063614
5189,0,0,0.75993425
4130,0,0,0.9453624
7527,0,1,0.7440492
7410,0,0,0.43414596
5741,1,1,0.70062625
7728,1,1,0.73234856
5651,0,0,0.85787505
7530,1,1,0.93429095
5589,0,0,0.962415
5811,0,0,0.9651742
4127,0,1,0.65666676
4126,1,1,0.81863236
7712,1,1,0.04986587
4325,1,1,0.68557465
7470,1,1,0.15113601
7722,1,0,0.06809279
5760,0,0,0.7324326
7375,0,1,0.30140665
4328,1,0,0.81174135
5564,0,0,0.16076119
4305,1,1,0.919846
4166,1,1,0.9218035
4063,1,0,0.8576888
7688,0,0,0.9645908
5709,0,0,0.6569196
4122,1,1,0.46251908
7345,1,1,0.5999504
8241,0,0,0.76185596
4177,0,0,0.03764278
5710,0,0,0.63324606
4259,0,0,0.95657736
4273,0,0,0.65771353
7664,0,0,0.93163747
5175,0,0,0.96761906
4062,1,0,0.23927653
4163,0,0,0.46765366
4182,0,1,0.37607315
5539,1,0,0.9591627
4226,0,0,0.42217398
5190,1,0,0.53841114
7515,0,1,0.53144693
8352,0,1,0.31241605
7750,1,1,0.83238983
7506,0,0,0.34038508
7726,1,1,0.3994231
4069,0,0,0.89219296
5738,0,0,0.30226675
5177,0,0,0.9537223
7523,0,0,0.9504287
7509,0,0,0.19158277
7329,1,1,0.44019973
8212,0,0,0.88874775
4199,0,0,0.50482434
5742,0,0,0.84545475
1,0,0,0.15502393
7486,1,1,0.48620164
7582,0,0,0.9084569
959,0,0,0.9126806
5725,1,1,0.95559794
7671,1,1,0.17426583
7497,1,1,0.28558302
5161,1,0,0.13404489
8250,0,0,0.29520488
7444,0,1,0.65001965
5610,0,1,0.030821027
4247,0,1,0.22899985
7636,0,0,0.76643777
5542,0,0,0.8745303
5597,0,0,0.9068849
7467,0,0,0.931903
3903,0,0,0.5326257
5792,0,0,0.91320825
4212,1,1,0.7933761
8239,0,0,0.59511364
5708,0,0,0.11100379
5772,0,1,0.1701622
5148,1,0,0.11907203
7464,0,1,0.5210175
5764,0,0,0.7104399
7676,1,1,0.054247558
4213,0,1,0.6628855
7456,0,0,0.64485055
7524,0,0,0.8464299
5777,0,0,0.9618665
4297,0,0,0.8237411
5749,0,0,0.68781745
5185,0,0,0.8793535
7737,1,1,0.7352177
5810,0,0,0.1704379
4338,0,0,0.010258675
4238,0,0,0.72882104
7338,1,0,0.97836065
5728,0,0,0.9176496
5733,0,0,0.67815757
4262,0,0,0.5341054
5151,1,1,0.8689724
5159,1,1,0.9564887
4204,0,0,0.6730752
8238,0,0,0.83377254
7611,0,0,0.88389736
5573,0,0,0.97342324
4327,0,1,0.44449487
5606,0,0,0.8241278
5740,0,1,0.8412796
8348,0,1,0.449275
7434,0,1,0.5175371
4319,1,1,0.45641473
7746,0,1,0.27554658
5720,0,0,0.39163566
7690,1,1,0.9219097
7565,0,0,0.96404785
5746,0,0,0.8423931
7680,1,1,0.43950686
5657,0,1,0.48693693
5782,0,1,0.23357555
5678,0,0,0.5665176
7432,1,1,0.97594434
964,0,0,0.9596456
4222,0,0,0.9471842
5799,1,0,0.25039428
7709,1,0,0.8777225
4139,0,1,0.3925681
5625,0,0,0.79796445
35,0,0,0.9763213
5641,0,0,0.2987914
4150,1,1,0.8404777
5755,0,0,0.27972257
7729,1,1,0.2014277
7692,1,0,0.24298656
7681,1,0,0.60931313
5585,0,0,0.65181565
7327,0,1,0.91575027
7559,0,0,0.101324916
974,1,1,0.94103324
5664,0,0,0.815625
4220,0,1,0.80947065
7336,0,0,0.88072973
7505,1,1,0.43802252
5675,0,0,0.91542697
5791,0,0,0.945566
5561,0,1,0.23656175
7533,1,1,0.7730783
5654,0,0,0.9661449
7499,1,0,0.019285709
7713,1,1,0.3753014
4186,1,0,0.30201268
5167,0,0,0.4725907
7431,1,1,0.85843784
7512,0,1,0.08955321
5172,0,0,0.8475652
7362,1,1,0.70716643
7682,1,1,0.23989984
4197,0,0,0.66912484
4,0,1,0.46370947
7364,0,0,0.79040754
5743,0,0,0.90793586
7736,1,0,0.11419964
5713,0,1,0.95251036
7332,1,1,0.96106327
5647,0,0,0.82360417
7319,1,1,0.77881086
8346,1,1,0.29839602
5784,0,0,0.97387767
977,0,0,0.9308797
7442,0,0,0.5279459
7321,1,1,0.5196897
5674,0,0,0.117883354
5181,0,1,0.10276845
5603,0,0,0.8136084
47,0,0,0.30055612
32,0,0,0.9789225
7658,1,0,0.12137908
7411,0,0,0.89941883
7477,1,0,0.026967764
4180,1,0,0.579746
4099,0,1,0.18208458
27,0,0,0.8861668
7716,0,0,0.0626376
4210,0,0,0.42355093
5590,0,0,0.84998477
7400,0,0,0.61872846
5153,1,1,0.7636915
4268,0,0,0.97402203
5194,1,0,0.4753205
5775,0,0,0.9144316
5166,0,0,0.8238981
5693,0,0,0.7992314
5599,0,0,0.95527077
4103,1,1,0.960244
62,0,0,0.2082473
5572,0,1,0.22476919
5748,0,0,0.46129355
4068,0,0,0.9394773
8252,1,0,0.28913185
5621,0,1,0.19325098
7476,1,0,0.16256854
8243,0,0,0.9089183
64,0,0,0.55371416
7450,0,0,0.56404305
14,0,0,0.95007265
4136,1,1,0.3577563
40,1,0,0.5807959
5593,0,0,0.7490369
5154,0,1,0.35443863
4167,0,0,0.66641825
7357,1,1,0.5999504
4196,0,1,0.86454093
7642,0,0,0.8677248
7428,1,1,0.28826642
52,0,0,0.7895453
7520,1,1,0.5701072
4317,0,1,0.31449163
7342,0,0,0.25879642
7313,1,1,0.7847122
7318,1,1,0.31384042
4275,0,0,0.7110764
5802,0,0,0.8684406
4231,1,0,0.6549461
7320,1,1,0.060299635
5562,0,0,0.7923728
5556,0,0,0.96143514
4250,0,1,0.35512528
7453,1,1,0.9718121
7504,1,1,0.59124243
4249,0,1,0.35392696
7727,1,1,0.6961669
8235,0,0,0.9446905
4181,0,0,0.20611854
4141,0,1,0.14091909
5656,0,1,0.8755342
7323,0,0,0.983673
5176,1,1,0.10406187
5803,0,0,0.9011332
5577,0,0,0.26801476
7459,0,0,0.7054272
7396,0,0,0.35567382
3878,0,0,0.9623469
5666,0,0,0.5497333
5164,1,0,0.45963266
8208,0,0,0.1325883
4185,0,0,0.44752625
34,0,0,0.9674671
7403,0,0,0.04254675
5609,0,0,0.9506196
8249,0,0,0.01137045
970,0,0,0.83659005
7541,1,1,0.23336549
5665,0,0,0.7015879
7404,0,0,0.678977
4221,0,0,0.9424902
13,1,0,0.7972102
4295,0,0,0.85549086
5701,0,0,0.8124095
5162,0,1,0.043309838
4146,0,0,0.85618913
7478,0,0,0.19276834
20,1,0,0.45507944
5747,0,0,0.7818188
7469,1,1,0.04182163
5663,0,1,0.2640234
8237,0,0,0.6347182
5787,0,0,0.82668924
7686,1,1,0.8920758
4169,0,0,0.8242475
7704,1,0,0.03194663
5800,0,0,0.927667
5611,0,0,0.94902295
5575,0,0,0.9701537
7498,0,0,0.48126817
7341,1,1,0.85073686
4232,0,0,0.17722747
21,1,0,0.6395228
5560,0,0,0.5993112
4256,0,0,0.8733206
7684,1,0,0.22325203
5160,0,0,0.8526647
7443,0,0,0.9178935
4323,1,0,0.37301186
7374,0,0,0.7299887
4070,0,0,0.6586391
7513,0,1,0.4113153
966,0,0,0.68035054
4310,0,0,0.6974553
5567,0,0,0.10912159
4061,1,1,0.043450236
8234,0,0,0.97273266
7502,1,0,0.24098122
