index,stereo,stereo_pred,softmax_confidence
8223,0,0,0.7904612
7415,0,1,0.37260625
7493,1,0,0.23296705
5813,1,0,0.861496
8232,0,0,0.84587777
4339,0,0,0.59519815
49,1,1,0.51762176
4109,1,1,0.75260663
7714,1,0,0.53005075
7451,0,0,0.64884555
955,0,0,0.8727403
5684,1,0,0.5039983
10,1,1,0.28690985
5640,1,1,0.19767928
4172,1,1,0.0023186505
5785,0,0,0.8264552
5650,0,0,0.8481379
7741,1,1,0.7034195
5165,1,1,0.6704366
7352,0,0,0.31219432
7639,0,0,0.7711334
7581,1,0,0.35870814
7613,1,0,0.5882666
975,1,1,0.7397038
962,0,0,0.5059792
5550,0,0,0.8199418
7695,1,0,0.89453524
7328,0,1,0.15267321
7706,1,1,0.35380375
5695,0,0,0.60929096
4272,1,0,0.7689723
4245,0,0,0.08506897
7507,0,0,0.7743752
4279,0,0,0.23599255
4289,0,0,0.5948572
5156,0,0,0.0459975
5768,0,0,0.87166697
5541,0,1,0.5492915
5554,0,0,0.84813726
4288,0,0,0.34951675
5200,0,0,0.8468938
957,1,0,0.7433614
7356,1,1,0.7887417
5163,0,0,0.75795275
4276,0,0,0.08807722
5600,0,0,0.63458884
4198,1,0,0.02467063
39,0,0,0.2985488
30,0,0,0.3882896
7358,1,1,0.26493737
4101,0,0,0.63625145
54,0,1,0.037426736
7644,0,0,0.18669245
7654,1,1,0.050642192
5634,1,1,0.11940548
7732,0,1,0.01737535
7670,1,1,0.062834024
3,1,1,0.74914074
7678,1,1,0.09019849
4224,0,0,0.8495474
7679,1,0,0.6638695
7540,1,1,0.40961608
7324,0,0,0.24172738
7417,1,1,0.41156563
4154,0,0,0.83303845
58,1,1,0.73488784
63,0,0,0.75264895
5531,0,0,0.7631979
4313,0,1,0.30330136
997,1,1,0.6402346
5607,0,0,0.5983523
8251,0,1,0.3715242
4195,0,0,0.8950151
5583,0,0,0.4884816
4322,0,0,0.7501613
5804,0,0,0.9110967
4217,0,0,0.19355884
4299,1,1,0.20990357
4312,0,1,0.35947505
4330,0,1,0.5100743
4253,0,0,0.11645542
66,0,0,0.29772842
4260,0,0,0.2605733
67,1,0,0.21958348
5624,0,0,0.38152
12,0,0,0.5566795
7333,1,0,0.36121428
5679,0,1,0.12143788
5537,1,0,0.90765274
5637,1,0,0.6242517
5702,0,0,0.58139074
5805,0,0,0.8466953
4164,1,0,0.08320996
4292,1,1,0.36526573
7359,1,1,0.059455663
5751,0,0,0.7757926
7685,0,1,0.66562486
4179,1,1,0.63534087
7317,0,0,0.5707212
7335,0,1,0.73378617
7472,1,1,0.099594414
4326,1,1,0.7200501
5729,0,0,0.18391526
2,0,0,0.28377745
5586,0,0,0.7838296
5655,0,1,0.08170056
5661,0,0,0.8262836
7490,1,1,0.13956925
4188,1,1,0.19861007
7516,0,0,0.73310876
8218,0,0,0.9087665
7468,0,0,0.48404387
8217,0,0,0.88493025
5152,0,0,0.50635135
5180,0,1,0.29664928
5268,1,0,0.34123924
5735,0,0,0.4970264
5587,0,0,0.81112254
4278,1,1,0.6410501
5683,0,0,0.4132897
5677,1,1,0.29352465
8230,0,0,0.87193334
8233,0,0,0.8039863
4223,0,0,0.6873205
7439,1,1,0.1638644
7526,1,1,0.73698497
7650,0,0,0.83553684
4227,0,0,0.81482756
7683,1,1,0.15959504
7707,1,0,0.77385604
3890,1,1,0.125072
5697,0,0,0.48362663
55,0,0,0.27764466
4193,0,0,0.43411538
4046,0,1,0.648269
5179,1,1,0.4682523
25,0,0,0.85696924
951,1,1,0.7383423
7511,0,1,0.0393219
44,1,0,0.20860359
5694,0,1,0.09115389
5778,0,0,0.53118336
7500,1,1,0.36009955
5809,0,0,0.5824206
7708,1,1,0.19040307
7460,0,0,0.6364616
5646,0,0,0.37432396
7414,0,0,0.8922572
4324,0,1,0.5554358
4301,1,1,0.5804732
7649,0,0,0.6389464
5205,0,1,0.305213
7674,0,0,0.50253594
4236,0,1,0.44161156
5582,0,0,0.7415419
7401,0,0,0.7916001
4189,0,0,0.81399035
4334,0,1,0.365947
8231,1,1,0.409075
7698,0,0,0.14597154
5820,1,1,0.68982005
5771,0,0,0.91399246
60,0,1,0.5708698
5196,1,1,0.56418896
971,0,0,0.6843703
7353,0,1,0.24867594
4255,0,0,0.4433158
7622,1,0,0.059739858
5795,0,0,0.7876754
5703,0,0,0.79306394
5551,0,0,0.093881816
4162,0,0,0.33000302
5717,0,0,0.7721334
4332,1,1,0.8310938
3894,0,1,0.07860109
5135,0,0,0.5318091
5780,0,0,0.34775242
7662,1,1,0.020545034
5543,0,0,0.3731022
4298,1,0,0.033094257
4308,0,1,0.44344082
4241,0,1,0.39900544
5736,0,0,0.84551513
5619,0,0,0.7357903
5635,1,0,0.33324602
7458,1,1,0.5557683
4102,1,1,0.5669934
4311,0,1,0.41335627
7483,1,1,0.39884478
5615,0,0,0.51419616
5727,0,0,0.7642852
5706,1,0,0.12676938
29,0,0,0.36625928
4145,0,0,0.039803773
4228,0,0,0.67054904
8213,0,0,0.9193971
7339,1,1,0.8213383
7310,1,1,0.31905046
5186,0,1,0.5222549
8228,0,0,0.80401236
7742,0,0,0.81240594
5690,1,0,0.74394095
65,0,0,0.60908747
7675,0,0,0.61421883
7659,1,1,0.45788047
4234,1,1,0.38138163
7344,1,1,0.7563579
4335,1,0,0.05472073
4201,1,0,0.16402227
4215,0,0,0.23576352
7330,0,0,0.75404453
5669,0,0,0.53674674
4285,0,0,0.7215661
5596,0,0,0.53422403
5715,0,0,0.82718563
7745,1,1,0.70197266
4229,0,0,0.8344364
7350,1,0,0.24615702
5549,0,0,0.64591336
71,0,0,0.04956922
973,0,1,0.5699475
33,0,0,0.52948356
5776,0,0,0.9123328
4239,1,0,0.20468909
4184,0,0,0.6819048
5648,0,0,0.7809079
5750,0,0,0.90966934
5756,0,0,0.866372
956,0,0,0.5628867
963,0,0,0.74976516
5139,1,1,0.24389005
961,0,0,0.8486818
5552,0,0,0.5621828
7700,0,0,0.6689187
5737,1,1,0.012117267
5686,0,0,0.58814216
5617,0,0,0.6565782
5653,0,0,0.26898095
4341,1,0,0.7898047
5,1,1,0.5763279
4290,0,0,0.7289885
5798,0,0,0.6233257
3877,0,0,0.5124252
976,0,0,0.81343615
7471,1,1,0.16784187
5579,0,0,0.64286697
4294,0,0,0.6041604
5568,0,0,0.7003397
5565,0,0,0.5243557
7703,1,1,0.2801434
4261,0,0,0.898517
5691,0,0,0.7997457
4246,0,0,0.09990314
5630,0,0,0.2765068
5594,0,0,0.6271744
7473,1,1,0.2300669
5595,0,0,0.31392384
7711,1,1,0.19016662
5689,0,1,0.4135902
4044,1,1,0.09023228
5576,0,0,0.56976044
4230,1,0,0.14415482
5671,1,0,0.41512725
4265,0,0,0.29439422
5206,1,1,0.20953685
9,0,1,0.007891119
8222,0,0,0.9014905
4176,0,0,0.561329
7466,1,1,0.39098746
960,0,0,0.2199597
5712,0,0,0.8079146
5658,0,0,0.6972691
8240,0,1,0.52318394
4219,0,1,0.045393053
7522,0,0,0.4991233
4191,0,1,0.2927434
7446,1,1,0.10212609
8349,0,1,0.72930324
5644,1,0,0.8525759
4207,1,0,0.24503872
7691,1,0,0.27425382
7351,1,1,0.76208925
7325,0,1,0.08950889
7538,1,0,0.754073
4157,0,0,0.49323675
8226,0,0,0.5355195
5685,0,0,0.7691494
7607,0,0,0.7497663
7544,1,0,0.6382526
5184,0,1,0.5884595
5580,0,0,0.5385182
5578,0,0,0.6826752
7,1,1,0.6863378
5173,0,0,0.65880907
4135,1,1,0.23418045
4337,0,0,0.6200403
7452,0,1,0.56366575
4203,0,0,0.69032377
4309,1,1,0.596967
5662,0,0,0.84621227
5757,0,0,0.69968736
7517,0,0,0.3108707
5559,0,0,0.70233977
7426,1,1,0.62001693
7482,1,1,0.27027348
5536,0,0,0.8427599
5753,0,1,0.012517542
8225,0,0,0.6946938
7584,0,0,0.7906629
5627,0,0,0.42089006
5698,0,0,0.15038228
7754,0,0,0.4760041
7661,1,0,0.042187512
7433,0,0,0.66412246
7449,0,1,0.5550872
4143,0,0,0.3779764
4208,0,0,0.49942777
7322,0,0,0.65282273
8206,0,1,0.7291086
4192,0,0,0.7299917
7503,1,0,0.8057237
958,1,0,0.49862543
4128,1,1,0.40493944
4282,0,0,0.72524905
5540,0,1,0.03554359
5744,0,0,0.590709
8221,0,0,0.887125
7501,1,0,0.22916776
43,0,0,0.78995883
7740,1,1,0.607371
4073,0,0,0.7824437
5721,1,0,0.046799153
7608,0,0,0.35203624
5668,0,0,0.30860648
4291,0,0,0.8821707
5183,1,1,0.5697997
5639,0,0,0.66982293
8236,0,1,0.54336584
7596,0,0,0.46381077
7528,1,1,0.72101176
7487,0,0,0.17022082
0,0,0,0.19522044
5605,0,0,0.88651824
4340,0,1,0.06715831
5157,0,0,0.6943809
4296,0,0,0.7892777
7539,1,0,0.04442436
5718,0,0,0.69085336
5548,0,0,0.70423037
5700,0,0,0.39459276
8224,0,0,0.85167015
5614,0,0,0.7822776
4152,0,0,0.19144982
4065,0,0,0.58927083
7343,1,1,0.67552495
5631,0,0,0.3058929
5723,0,0,0.3772477
7744,0,0,0.846062
969,0,0,0.7419958
8229,0,0,0.40972486
4161,1,1,0.20845482
4343,0,0,0.29236674
5628,0,0,0.71530914
4254,1,0,0.009185613
7422,0,0,0.36818612
7734,0,1,0.55286455
69,1,0,0.05872324
4271,1,1,0.65452904
4071,0,0,0.8594407
4280,1,0,0.23373836
5636,1,1,0.3285422
4306,0,0,0.5361515
4124,1,1,0.75529695
5633,0,0,0.4739914
5758,0,0,0.7928393
7315,1,1,0.33985096
4100,1,1,0.55161023
4318,1,1,0.2769719
7348,1,1,0.7606778
4144,0,0,0.5123589
28,1,0,0.23796436
5734,0,0,0.7998891
4173,1,0,0.3740281
5602,0,0,0.81281155
7312,1,1,0.21995014
5534,1,1,0.26387164
5719,0,0,0.23948637
4149,0,0,0.7294626
5667,0,0,0.84058297
4118,1,1,0.46892366
4153,0,0,0.5917459
6,1,1,0.38544592
7316,0,0,0.49581882
5714,1,0,0.38003314
7326,0,0,0.8408371
5790,0,0,0.6028563
952,0,0,0.52304006
8344,0,1,0.6853972
5626,0,0,0.47668827
4218,1,1,0.07787401
4125,1,1,0.657655
7531,1,0,0.7586037
4214,0,0,0.7930788
4200,0,0,0.40719017
4194,1,0,0.068161435
7337,1,1,0.5423745
4072,0,0,0.7975791
8350,0,1,0.5172193
5682,0,0,0.809865
7672,0,0,0.46674347
5198,0,1,0.51203287
4165,1,0,0.6922262
41,0,1,0.24849313
7647,0,0,0.28843448
3892,0,1,0.59530234
5766,0,0,0.8879464
56,0,0,0.41588902
5620,0,0,0.81816167
7423,1,0,0.08662146
5584,0,0,0.25188184
5569,0,0,0.64626443
24,1,1,0.39605546
5629,0,0,0.1672951
5643,0,0,0.72288215
5699,0,0,0.8845215
7412,0,0,0.86912763
5134,1,0,0.17591405
5761,0,1,0.30315778
5158,0,0,0.37505993
5555,0,0,0.8464435
4244,0,1,0.3025056
5705,1,0,0.81888074
7668,1,1,0.42980936
5545,0,0,0.5796064
5170,0,0,0.7509413
4156,0,0,0.33085665
18,0,0,0.5747715
7314,0,0,0.5057196
7669,1,1,0.17927656
61,0,0,0.5878259
4252,0,0,0.3889047
7723,1,1,0.54378414
4258,1,1,0.11074859
5762,0,0,0.7269802
5136,1,1,0.21634376
5796,0,0,0.85553086
7705,1,0,0.018344462
5716,1,0,0.0034230053
5789,0,0,0.8790285
5808,0,0,0.48488525
5557,0,0,0.6794457
5168,1,1,0.62506795
7309,1,0,0.22733724
7349,1,1,0.48705912
5150,0,0,0.5350436
5187,1,1,0.21222708
953,0,0,0.8212552
7717,1,1,0.37661585
5601,0,0,0.5334151
5732,0,0,0.8156684
4040,0,1,0.53305256
5193,0,0,0.84053874
968,1,1,0.18087566
8216,0,1,0.103976816
7701,1,0,0.069199115
5786,0,0,0.8198483
7710,1,0,0.36452368
11,0,1,0.07573038
5171,0,0,0.3346351
5774,0,0,0.7081275
7536,1,1,0.0344539
42,1,0,0.6511966
4147,0,0,0.3081049
5191,1,0,0.09502712
7492,1,1,0.2952174
5204,1,1,0.7297828
5645,0,1,0.22270474
7718,0,0,0.3876346
8242,0,0,0.79541034
7440,1,1,0.39695263
5793,0,0,0.60959196
4237,0,1,0.1274854
4315,1,1,0.7059827
15,0,0,0.2716297
7463,0,0,0.8557866
4304,0,0,0.32927772
7494,1,0,0.41239917
4202,0,0,0.47194633
4159,0,0,0.6041392
984,0,1,0.737201
5622,0,0,0.4668816
22,1,0,0.3636286
4336,0,1,0.016967267
7346,1,1,0.7563579
7696,0,0,0.20336387
7725,1,0,0.29537085
4320,0,1,0.51563144
5532,1,1,0.280876
5722,0,0,0.54578114
7666,0,0,0.93700147
4183,1,0,0.46305177
5812,0,0,0.80919456
972,1,0,0.0020491183
5730,0,0,0.8394507
68,1,0,0.40434903
8204,0,1,0.5168451
4264,0,0,0.8449296
7572,0,0,0.58619344
5535,0,1,0.5204
4133,0,0,0.5936022
954,1,0,0.033783406
7461,1,1,0.7313843
5681,0,0,0.7188058
5547,0,0,0.48772573
4168,0,0,0.90289605
4251,0,0,0.23251364
4216,0,0,0.04251173
5588,0,0,0.6228175
8227,0,0,0.6541132
5660,0,0,0.780481
4043,0,1,0.6701132
7631,1,0,0.04951388
5613,0,0,0.40099755
7425,1,1,0.7660577
5769,0,0,0.20614412
4066,0,0,0.28569564
4042,0,1,0.4369554
5574,0,0,0.41254935
7743,0,1,0.7583303
57,1,0,0.23289707
5704,0,0,0.16759756
7354,1,1,0.7887417
8214,0,1,0.3148471
5137,0,1,0.44295478
4248,0,0,0.8053905
46,0,0,0.6416404
4329,1,1,0.07988572
4175,0,0,0.9028699
999,1,1,0.79000205
7667,1,1,0.31215444
7537,1,1,0.056851357
7405,0,0,0.79024947
7496,1,1,0.37091038
4243,0,1,0.31795597
7485,0,0,0.11119768
5544,0,0,0.84018207
7355,1,1,0.4935541
4284,1,1,0.26313755
4321,1,1,0.44353113
5779,0,0,0.7857327
4293,0,0,0.17167237
4129,0,0,0.6160451
4064,0,1,0.30204734
7525,0,0,0.34780836
7645,0,1,0.11522648
50,0,0,0.2360231
4333,1,1,0.5063895
8220,0,0,0.827996
4121,1,1,0.5560673
5571,0,0,0.8984771
5754,0,0,0.5464705
5174,1,1,0.75001764
7518,1,1,0.38804153
4300,0,1,0.50256
19,0,0,0.09844017
7591,0,0,0.12748381
7529,1,1,0.49415156
7589,1,1,0.39032155
5182,1,1,0.31888983
5638,0,0,0.4112331
5801,0,0,0.6997129
38,0,0,0.20957375
4155,0,0,0.8267431
4225,0,0,0.26482585
7660,1,1,0.37812236
7347,1,1,0.4935541
7488,1,0,0.6184677
7693,0,0,0.51045823
4134,0,0,0.5884627
5739,0,0,0.52055514
5763,0,0,0.88284713
4267,0,0,0.88423324
5726,0,0,0.56811035
5783,0,0,0.54116154
5670,1,0,0.6660044
7474,1,1,0.21729067
17,0,0,0.02419183
4067,0,0,0.82056963
4302,0,1,0.40229934
4235,0,1,0.17422378
7334,0,1,0.50620276
8245,0,1,0.5006796
4170,0,0,0.47364795
4041,0,1,0.60858953
5797,0,1,0.11945576
5707,0,1,0.07557664
4160,1,1,0.49454892
4281,0,0,0.17369795
7495,1,1,0.11505175
7441,1,1,0.5786952
7739,0,1,0.66879684
8207,0,1,0.43556848
8244,0,1,0.64216864
5618,0,0,0.55395615
5140,1,1,0.11457443
45,0,0,0.44005018
8205,0,1,0.6933124
4137,0,0,0.863001
7475,1,1,0.37755457
4151,1,1,0.2917862
16,1,0,0.5901705
5612,0,0,0.25786972
48,0,0,0.38298476
4171,1,0,0.4704989
7673,1,0,0.7295945
5616,0,0,0.18760067
7455,1,1,0.79693997
7694,0,0,0.7310544
5581,0,0,0.8254796
4263,0,1,0.08621979
7447,1,1,0.62958694
7331,1,1,0.3689643
4205,0,0,0.091970354
26,1,1,0.37047663
7521,0,0,0.83444023
5538,0,0,0.48925564
8351,0,0,0.67486715
4344,0,1,0.14126256
4209,0,0,0.9011836
37,1,1,0.70924973
5770,0,0,0.87804985
8246,0,1,0.6645702
5149,0,0,0.6438565
5570,0,0,0.9079042
8247,0,1,0.46890995
5788,0,0,0.7510355
8219,0,1,0.41890165
7429,0,0,0.4710364
7508,1,0,0.8924233
4174,0,0,0.39926752
7689,1,1,0.064703256
7699,0,0,0.75207984
5604,0,0,0.9190734
8248,0,1,0.497739
7663,0,0,0.735824
5680,0,0,0.3725574
4140,1,0,0.13335335
5781,0,0,0.8275633
7730,1,1,0.14635846
4142,0,0,0.7323455
5806,0,0,0.7107786
7427,0,0,0.4467809
4132,0,0,0.7082535
7363,1,1,0.04999554
7424,0,0,0.35334453
7491,1,1,0.45141742
3900,0,0,0.43003428
4206,0,0,0.72197366
7402,0,0,0.704119
3876,1,1,0.20438834
5197,1,1,0.10811123
5195,1,1,0.5925245
7484,1,1,0.34762332
5687,0,0,0.2629894
7519,1,1,0.6252141
5773,0,0,0.8410338
4045,0,1,0.669407
53,1,0,0.092901975
4131,0,1,0.16770431
5178,1,1,0.20998842
8345,0,1,0.37808645
4187,0,0,0.6958381
5759,0,0,0.9250219
7677,1,1,0.459704
7655,1,0,0.56668675
8,1,1,0.2569773
7587,0,0,0.5578021
36,0,1,0.03544259
5553,0,0,0.56891716
5752,0,0,0.8673576
4233,0,1,0.014126509
4283,0,0,0.5227485
7687,1,0,0.14872158
5672,1,0,0.4875773
5724,0,0,0.76889014
7436,1,1,0.7790551
7448,0,1,0.5467878
7438,0,0,0.5531957
4242,0,0,0.40589976
5711,0,0,0.24356923
4277,0,1,0.08667028
5189,0,1,0.24444804
4130,0,0,0.6981983
7527,0,1,0.43690205
7410,0,0,0.87300605
5741,1,0,0.62820005
7728,1,0,0.20616245
5651,0,0,0.8959657
7530,1,1,0.65486073
5589,0,0,0.86747473
5811,0,0,0.88644344
4127,0,1,0.47309348
4126,1,1,0.72834945
7712,1,1,0.32290944
4325,1,1,0.520961
7470,1,1,0.40611866
7722,1,1,0.42162567
5760,0,0,0.7014878
7375,0,0,0.90013796
4328,1,1,0.089949965
5564,0,0,0.29067186
4305,1,1,0.59710884
4166,1,1,0.42426726
4063,1,0,0.33353862
7688,0,0,0.77544564
5709,0,0,0.83360684
4122,1,1,0.536312
7345,1,1,0.4935541
8241,0,1,0.5437032
4177,0,0,0.6459514
5710,0,0,0.7118845
4259,0,0,0.44225177
4273,0,0,0.16551706
7664,0,0,0.49258605
5175,0,0,0.30063796
4062,1,0,0.58151186
4163,0,0,0.3125957
4182,0,1,0.3446536
5539,1,0,0.8760334
4226,0,1,0.2488909
5190,1,1,0.5927037
7515,0,0,0.62244165
8352,0,0,0.37346706
7750,1,1,0.5045799
7506,0,0,0.7607862
7726,1,1,0.26116955
4069,0,0,0.8242521
5738,0,0,0.840806
5177,0,0,0.8507807
7523,0,0,0.90363216
7509,0,0,0.4628555
7329,1,1,0.49319634
8212,0,1,0.3887411
4199,0,0,0.3285713
5742,0,0,0.50929964
1,0,0,0.04379973
7486,1,0,0.10424197
7582,0,0,0.6879993
959,0,0,0.45474848
5725,1,1,0.4157017
7671,1,1,0.028603818
7497,1,1,0.29551488
5161,1,1,0.09779996
8250,0,1,0.41435024
7444,0,1,0.67864406
5610,0,0,0.6562288
4247,0,0,0.10712895
7636,0,0,0.6897783
5542,0,0,0.44695303
5597,0,0,0.43810666
7467,0,0,0.7889415
3903,0,0,0.25958154
5792,0,0,0.686702
4212,1,1,0.42814088
8239,0,1,0.21445353
5708,0,0,0.26394683
5772,0,0,0.871151
5148,1,1,0.33186892
7464,0,1,0.6319176
5764,0,0,0.9058492
7676,1,1,0.35278702
4213,0,1,0.25189057
7456,0,0,0.5541042
7524,0,0,0.5343398
5777,0,0,0.5499039
4297,0,0,0.4909247
5749,0,0,0.8390559
5185,0,0,0.8269378
7737,1,1,0.669541
5810,0,0,0.5568245
4338,0,1,0.46515346
4238,0,0,0.6844032
7338,1,0,0.8407289
5728,0,0,0.5730194
5733,0,0,0.4907526
4262,0,0,0.4267253
5151,1,1,0.3882427
5159,1,1,0.66914225
4204,0,1,0.17858267
8238,0,1,0.37269711
7611,0,0,0.6150832
5573,0,0,0.53789365
4327,0,1,0.20260653
5606,0,0,0.17548183
5740,0,0,0.29091346
8348,0,1,0.101923555
7434,0,0,0.4316161
4319,1,1,0.41996428
7746,0,0,0.45511404
5720,0,0,0.58661914
7690,1,0,0.27213582
7565,0,0,0.89841276
5746,0,0,0.5904654
7680,1,0,0.07793632
5657,0,0,0.45300275
5782,0,0,0.20671673
5678,0,0,0.65796924
7432,1,1,0.7521455
964,0,0,0.8177153
4222,0,0,0.86973345
5799,1,0,0.18482399
7709,1,0,0.77280796
4139,0,1,0.6035382
5625,0,0,0.54928094
35,0,0,0.75216377
5641,0,0,0.5597769
4150,1,1,0.66982245
5755,0,0,0.4463411
7729,1,1,0.248306
7692,1,0,0.8098526
7681,1,0,0.040389776
5585,0,0,0.7364433
7327,0,1,0.06127262
7559,0,1,0.45959136
974,1,1,0.5080173
5664,0,0,0.89208114
4220,0,0,0.45284852
7336,0,0,0.502753
7505,1,1,0.30257878
5675,0,0,0.8860252
5791,0,0,0.7562963
5561,0,0,0.5905212
7533,1,0,0.050052047
5654,0,0,0.79756415
7499,1,1,0.4671567
7713,1,1,0.07494429
4186,1,0,0.6457628
5167,0,0,0.2480832
7431,1,1,0.47846377
7512,0,0,0.7806717
5172,0,1,0.22016221
7362,1,1,0.07092431
7682,1,1,0.003395915
4197,0,0,0.077306
4,0,1,0.44628772
7364,0,0,0.48355135
5743,0,0,0.5302492
7736,1,0,0.53577703
5713,0,0,0.6349994
7332,1,1,0.6838814
5647,0,0,0.34143665
7319,1,1,0.22256199
8346,1,1,0.53276145
5784,0,0,0.8348917
977,0,0,0.7622659
7442,0,0,0.25155112
7321,1,0,0.46199134
5674,0,0,0.5077144
5181,0,0,0.87148595
5603,0,0,0.41102424
47,0,1,0.2420772
32,0,0,0.6033466
7658,1,1,0.36770925
7411,0,0,0.6012068
7477,1,1,0.12887046
4180,1,0,0.47102106
4099,0,0,0.2264986
27,0,0,0.6472907
7716,0,0,0.4997574
4210,0,0,0.87093633
5590,0,0,0.51912093
7400,0,0,0.8249917
5153,1,1,0.5465783
4268,0,0,0.74600875
5194,1,1,0.6197883
5775,0,0,0.9089149
5166,0,0,0.69206506
5693,0,0,0.87233305
5599,0,0,0.76918864
4103,1,1,0.73686063
62,0,0,0.40492925
5572,0,0,0.5341438
5748,0,0,0.42014864
4068,0,0,0.8510694
8252,1,0,0.47498024
5621,0,0,0.7898003
7476,1,0,0.012912512
8243,0,1,0.045834154
64,0,0,0.8049054
7450,0,1,0.43849945
14,0,0,0.6193634
4136,1,1,0.04966867
40,1,0,0.20093477
5593,0,0,0.80838704
5154,0,1,0.20334518
4167,0,0,0.8580711
7357,1,1,0.4935541
4196,0,1,0.4279055
7642,0,0,0.7874019
7428,1,1,0.013641864
52,0,0,0.37195057
7520,1,1,0.042650793
4317,0,1,0.09394494
7342,0,1,0.10983449
7313,1,1,0.019779235
7318,1,1,0.13392106
4275,0,0,0.0023869872
5802,0,0,0.7928946
4231,1,1,0.05601886
7320,1,1,0.16397867
5562,0,0,0.84269035
5556,0,0,0.29807433
4250,0,0,0.06124801
7453,1,1,0.6866809
7504,1,0,0.2388531
4249,0,1,0.34422028
7727,1,1,0.15440261
8235,0,0,0.86511993
4181,0,0,0.51468337
4141,0,1,0.064469576
5656,0,0,0.6712105
7323,0,0,0.8334201
5176,1,1,0.24987085
5803,0,0,0.5137584
5577,0,0,0.5254979
7459,0,0,0.55304205
7396,0,1,0.32648316
3878,0,0,0.77649015
5666,0,0,0.3617711
5164,1,1,0.21165426
8208,0,1,0.7436447
4185,0,0,0.48243496
34,0,0,0.68639445
7403,0,0,0.73419404
5609,0,0,0.7182009
8249,0,1,0.5016428
970,0,0,0.51506937
7541,1,1,0.14852233
5665,0,0,0.7050905
7404,0,0,0.8506729
4221,0,0,0.82232904
13,1,0,0.55899394
4295,0,0,0.1011461
5701,0,0,0.816908
5162,0,0,0.38349107
4146,0,0,0.71644366
7478,0,0,0.015879542
20,1,1,0.43821487
5747,0,0,0.14756465
7469,1,1,0.37266934
5663,0,0,0.7656336
8237,0,1,0.4596019
5787,0,0,0.719292
7686,1,1,0.65453506
4169,0,0,0.6707572
7704,1,0,0.06555766
5800,0,0,0.6344705
5611,0,0,0.52068377
5575,0,0,0.7102136
7498,0,0,0.1275166
7341,1,1,0.471545
4232,0,1,0.23937133
21,1,1,0.029290468
5560,0,0,0.71360683
4256,0,0,0.55059266
7684,1,0,0.32115868
5160,0,0,0.36325166
7443,0,0,0.6907457
4323,1,1,0.044908524
7374,0,0,0.5346174
4070,0,0,0.76212907
7513,0,0,0.48026243
966,0,0,0.33891746
4310,0,0,0.06505969
5567,0,0,0.7337754
4061,1,1,0.5288937
8234,0,0,0.82099295
7502,1,1,0.019841494
