index,stereo,stereo_pred,softmax_confidence
962,0,0,0.0052172244
5550,0,1,0.004310727
7695,1,0,0.004685402
7328,0,0,0.00030201674
7706,1,0,0.007558316
5695,0,0,0.0050761104
4272,1,0,0.006465764
4245,0,1,0.007637291
7507,0,0,0.015307039
4279,0,0,0.008658915
4289,0,0,0.022031695
5156,0,0,0.019078642
5768,0,1,0.0013091266
5541,0,1,0.008273035
5554,0,0,0.0075178146
4288,0,1,0.006521285
5200,0,0,0.017380685
957,1,0,0.02008301
7356,1,0,0.0070798686
5163,0,0,0.011607558
4276,0,0,0.0017209649
5600,0,0,0.010884047
4198,1,1,0.010738045
39,0,0,0.0075922906
30,0,0,0.008774906
7358,1,0,0.010163277
4101,0,0,0.00035953522
54,0,0,0.0016439259
7644,0,0,0.01239562
7654,1,0,0.018726528
5634,1,1,0.014295012
7732,0,1,0.00846094
7670,1,0,0.010696501
3,1,0,0.016309023
7678,1,0,0.003596902
4224,0,0,0.011054397
7679,1,0,0.008919538
7540,1,0,0.0020690858
7324,0,0,0.0077836215
7417,1,1,0.010333627
4154,0,0,0.0021219552
58,1,0,0.013485074
63,0,0,0.0071493685
5531,0,0,0.019156992
4313,0,1,0.012779862
997,1,1,0.011261135
5607,0,0,0.01313749
8251,0,1,0.006940156
4195,0,0,0.0057852566
5583,0,0,0.002219856
4322,0,0,0.018969655
5804,0,0,0.007786095
4217,0,0,0.0074148476
4299,1,0,0.02393186
4312,0,1,0.0111916065
4330,0,0,0.014544696
4253,0,0,0.011561097
66,0,0,0.014863551
4260,0,0,0.010489374
67,1,0,7.221103e-05
5624,0,0,0.007620514
12,0,0,0.011059314
7333,1,0,0.018126339
5679,0,0,0.0020917654
5537,1,0,0.011380792
5637,1,0,0.0052212183
5702,0,0,0.0031640828
5805,0,0,0.0016515553
4164,1,0,0.008782328
4292,1,0,0.00335598
7359,1,1,0.0016067624
5751,0,0,0.006408006
7685,0,0,0.0014739335
4179,1,0,0.0038449466
7317,0,0,0.0048817997
7335,0,0,0.009542853
7472,1,0,0.012353778
4326,1,0,0.0076276665
5729,0,0,0.012749525
2,0,0,0.00972122
5586,0,0,0.0060540726
5655,0,0,0.011086106
5661,0,0,0.0077883005
7490,1,1,0.0026810768
4188,1,1,7.748604e-06
7516,0,0,0.0064495504
8218,0,0,0.009580076
7468,0,0,0.0014241339
8217,0,1,0.002491206
5152,0,0,0.0149346
5180,0,1,0.0008699596
5268,1,0,0.0016624033
5735,0,0,0.012690157
5587,0,0,0.0030741096
4278,1,0,0.0064298203
5683,0,0,0.0097641945
5677,1,0,0.010374844
8230,0,0,0.0060829213
8233,0,1,0.0019483864
4223,0,0,0.011971772
7439,1,0,0.017971039
7526,1,0,0.009783626
7650,0,0,0.011412054
4227,0,0,0.012689382
7683,1,0,0.022040695
7707,1,0,0.013017386
3890,1,0,0.00774318
5697,0,0,0.00014686584
55,0,0,0.005957246
4193,0,1,0.011696547
4046,0,0,0.007182598
5179,1,0,0.0071474314
25,0,0,0.01621753
951,1,0,0.0014708638
7511,0,0,0.000965178
44,1,0,0.009806216
5694,0,0,0.0022560654
5778,0,1,0.00024738905
7500,1,0,0.0091013005
5809,0,0,2.2888184e-05
7708,1,0,0.020688415
7460,0,0,0.013565153
5646,0,1,0.002907902
7414,0,0,0.013331771
4324,0,0,0.018786728
4301,1,0,0.011532456
7649,0,0,0.015648127
5205,0,1,0.0011150242
7674,0,0,0.0028196275
4236,0,0,0.0021344125
5582,0,0,0.0050328076
7401,0,0,0.005726486
4189,0,0,0.0038256645
4334,0,1,0.013274729
8231,1,0,0.010209382
7698,0,0,0.0049717426
5820,1,1,0.021894276
5771,0,0,0.009605378
60,0,0,0.011999041
5196,1,0,0.01646319
971,0,0,0.010337413
7353,0,1,0.0017977953
4255,0,0,0.01880452
7622,1,0,0.016854316
5795,0,0,0.0059179068
5703,0,0,0.0023275614
5551,0,1,0.0005395115
4162,0,0,0.0046685343
5717,0,0,0.009366035
4332,1,0,0.010930509
3894,0,0,0.0053813756
5135,0,0,0.014018446
5780,0,0,0.0056436956
7662,1,0,0.0124283135
5543,0,0,0.00042283535
4298,1,0,0.013013452
4308,0,0,0.0027414262
4241,0,1,0.0059377253
5736,0,0,0.011705817
5619,0,0,0.005799979
5635,1,0,0.008632153
7458,1,0,0.0057061613
4102,1,0,0.0033089216
4311,0,1,0.007190913
7483,1,0,0.0016331375
5615,0,0,0.0018886924
5727,0,0,0.005763501
5706,1,0,0.006648243
29,0,0,0.0088048875
4145,0,0,0.0032960474
4228,0,1,0.012336254
8213,0,1,0.0048769712
7339,1,0,0.0037961006
7310,1,0,0.0003927946
5186,0,0,0.004842937
8228,0,0,0.007968545
7742,0,0,0.01564762
5690,1,1,0.0027332904
65,0,0,0.014398187
7675,0,0,0.009171427
7659,1,0,0.00010830164
4234,1,0,0.0016196371
7344,1,0,0.006295026
4335,1,0,0.00195691
4201,1,0,0.0070490837
4215,0,0,0.0048217475
7330,0,0,0.010950268
5669,0,0,0.0027136505
4285,0,0,0.009313525
5596,0,1,0.0059974194
5715,0,0,0.0049316883
7745,1,0,0.012393713
4229,0,0,0.006235063
7350,1,0,0.009257674
5549,0,0,0.0029281378
71,0,0,0.0045024757
973,0,0,0.012280464
33,0,0,0.007487595
5776,0,0,0.005627454
4239,1,1,0.011350334
4184,0,0,0.0012266636
5648,0,0,0.011754155
5750,0,1,0.0043253005
5756,0,0,0.00644958
956,0,0,0.00874117
963,0,0,0.0059303343
5139,1,0,0.0055919588
961,0,0,0.009178042
5552,0,0,0.0075033605
7700,0,0,0.011014371
5737,1,0,0.006614237
5686,0,1,0.0041072667
5617,0,0,0.0037609937
5653,0,1,0.0016153753
4341,1,0,0.00735435
5,1,0,0.0033097863
4290,0,0,0.011426359
5798,0,0,0.014346779
3877,0,0,0.004708946
976,0,0,0.011390537
7471,1,0,0.0016842484
5579,0,0,0.0036853845
4294,0,0,0.02064988
5568,0,0,0.0065814857
5565,0,0,0.00033754113
7703,1,1,0.0019780397
4261,0,0,0.020701231
5691,0,0,0.0023654997
4246,0,1,0.0016061363
5630,0,0,0.0071415603
5594,0,0,0.018382788
7473,1,0,0.010165811
5595,0,0,0.0053283577
7711,1,0,0.009987146
5689,0,0,0.0019778013
4044,1,0,0.008407593
5576,0,0,0.0019524097
4230,1,1,0.0052728057
5671,1,0,0.0011777282
4265,0,0,0.009927601
5206,1,0,0.003616184
9,0,0,0.0027443767
8222,0,0,0.011762918
4176,0,0,0.00695163
7466,1,1,0.009894252
960,0,0,0.0120001435
5712,0,0,0.00076806545
5658,0,0,0.0076523125
8240,0,1,0.008220047
4219,0,0,0.0053138435
7522,0,0,0.004226864
4191,0,0,0.0031403601
7446,1,0,0.002124846
8349,0,1,0.0120995045
5644,1,0,0.0054648817
4207,1,0,0.0035939815
7691,1,0,0.008763641
7351,1,0,0.0029613078
7325,0,1,0.00043293834
7538,1,0,0.015193343
4157,0,0,0.008892358
8226,0,0,0.00404647
5685,0,1,0.00042444468
7607,0,0,0.013409048
7544,1,0,0.017184945
5184,0,0,0.010965258
5580,0,0,0.0076549947
5578,0,0,0.0034914615
7,1,1,0.004922867
5173,0,0,0.013915062
4135,1,0,0.0012788773
4337,0,0,0.0102259815
7452,0,0,0.0019684436
4203,0,0,0.008270234
4309,1,0,0.0067099035
5662,0,1,0.00039502978
5757,0,0,0.015193701
7517,0,0,0.019239573
5559,0,0,0.013971359
7426,1,0,0.008537561
7482,1,0,0.0009672344
5536,0,0,0.00017258525
5753,0,0,0.013180494
8225,0,0,0.0151712
7584,0,0,0.0043484573
5627,0,0,0.004921347
5698,0,1,0.0014451445
7754,0,0,0.009791732
7661,1,0,0.0004747808
7433,0,1,0.0005054772
7449,0,0,0.011528314
4143,0,1,0.004475862
4208,0,0,0.0018987656
7322,0,0,0.008178294
8206,0,1,0.0007325114
4192,0,0,0.0053524375
7503,1,0,0.012721272
958,1,0,0.004641652
4128,1,0,0.000102996826
4282,0,0,0.012129158
5540,0,0,0.00932333
5744,0,0,0.0025865138
8221,0,0,0.010062605
7501,1,0,0.009264469
43,0,0,0.007963955
7740,1,0,0.016356887
4073,0,0,0.016745657
5721,1,0,0.0029599965
7608,0,0,0.0143659115
5668,0,0,0.008740187
4291,0,0,0.00949797
5183,1,0,0.0009545684
5639,0,0,0.004962206
8236,0,1,0.00075772405
7596,0,0,0.003357768
7528,1,0,0.013432384
7487,0,0,0.008460493
0,0,0,0.0049556196
5605,0,0,0.00988099
4340,0,0,0.008454204
5157,0,0,0.0069962144
4296,0,0,0.003147632
7539,1,0,0.015294194
5718,0,1,0.0030605793
5548,0,0,0.008251846
5700,0,1,0.0011586548
8224,0,0,0.007571578
5614,0,0,0.0030833483
4152,0,1,0.0039097667
4065,0,0,0.007376492
7343,1,0,0.011534125
5631,0,1,0.0107188225
5723,0,0,0.00639382
7744,0,0,0.0047865515
969,0,0,0.015407771
8229,0,0,0.003923267
4161,1,0,0.0028406978
4343,0,0,0.012827307
5628,0,0,0.012848526
4254,1,1,0.0011646153
7422,0,0,0.0065457225
7734,0,0,0.0066943467
69,1,0,0.016599087
4271,1,0,0.0032387674
4071,0,1,0.0022398233
4280,1,1,0.0041553676
5636,1,0,0.0011627079
4306,0,0,0.009031773
4124,1,1,0.0022491815
5633,0,1,0.00035968423
5758,0,0,3.159046e-05
7315,1,0,0.0005905033
4100,1,0,0.0044915085
4318,1,1,0.0033432844
7348,1,0,0.008629441
4144,0,0,0.00068345666
28,1,0,0.00034850836
5734,0,0,0.0011528432
4173,1,0,0.0040359795
5602,0,0,0.0050417483
7312,1,0,0.008561373
5534,1,0,0.002993971
5719,0,0,0.008134216
4149,0,0,0.0152845085
5667,0,0,0.0059189205
4118,1,0,0.0041929185
4153,0,0,0.0043165386
6,1,1,0.001580596
7316,0,1,0.003813386
5714,1,0,0.0033884048
7326,0,0,0.009049594
5790,0,0,0.0071563423
952,0,0,0.00811407
8344,0,0,0.009818882
5626,0,0,0.008475393
4218,1,0,0.015832454
4125,1,0,0.007918596
7531,1,0,0.007823409
4214,0,0,0.0055100024
4200,0,0,0.0027395785
4194,1,0,0.009400636
7337,1,0,0.00639084
4072,0,1,0.0026211145
8350,0,0,0.00072854763
5682,0,0,0.0071915686
7672,0,0,0.011777163
5198,0,0,0.014274658
4165,1,0,0.008596599
41,0,0,0.0017498136
7647,0,0,0.0095924735
3892,0,0,0.009208292
5766,0,0,0.0030056532
56,0,0,0.0042153304
5620,0,0,0.003668368
7423,1,0,0.009864868
5584,0,0,0.011416465
5569,0,0,0.0039893687
24,1,0,0.003082782
5629,0,0,0.004288435
5643,0,0,0.008430153
5699,0,0,0.0013997555
7412,0,0,0.012771249
5134,1,1,0.012265682
5761,0,1,0.0075326567
5158,0,0,0.0033572614
5555,0,0,0.003001064
4244,0,0,0.0023029747
5705,1,0,0.0012224017
7668,1,0,0.0007375181
5545,0,0,0.0043166876
5170,0,0,0.013884723
4156,0,0,0.0013509095
18,0,0,0.005752772
7314,0,0,0.009732813
7669,1,0,0.0062406063
61,0,1,0.00037792325
4252,0,0,0.015951337
7723,1,1,0.0031249523
4258,1,0,0.006503582
5762,0,1,0.004175633
5136,1,0,0.0019675493
5796,0,0,0.014548958
7705,1,0,0.004962325
5716,1,0,0.00422436
5789,0,0,0.0018167496
5808,0,0,0.0024183095
5557,0,0,0.010568231
5168,1,0,0.000618428
7309,1,0,0.0050834715
7349,1,0,0.00718686
5150,0,1,0.00048238042
5187,1,0,0.004849285
953,0,0,0.015373766
7717,1,0,0.0030615628
5601,0,0,0.010766029
5732,0,0,0.0010189414
4040,0,0,0.011105657
5193,0,0,0.0055122375
968,1,0,0.00045779347
8216,0,1,0.00085678697
7701,1,0,0.013704151
5786,0,0,0.015531091
7710,1,0,0.0005760789
11,0,0,0.0163317
5171,0,1,0.0030095875
5774,0,0,0.0052752197
7536,1,0,0.0031664371
42,1,0,0.00081914663
4147,0,0,0.0075541437
5191,1,0,0.010626674
7492,1,1,0.00044190884
5204,1,0,0.002748102
5645,0,0,0.005920768
7718,0,0,0.0098961005
8242,0,0,0.0011462867
7440,1,0,0.007828355
5793,0,0,0.011888385
4237,0,0,0.004094988
4315,1,0,0.0006787777
15,0,1,7.2956085e-05
7463,0,0,0.008050591
4304,0,0,0.005194545
7494,1,1,0.000667572
4202,0,0,0.0051371157
4159,0,0,0.0030778348
984,0,1,0.0018553734
5622,0,1,0.00025317073
22,1,0,0.0039303005
4336,0,0,0.009214699
7346,1,0,0.006295026
7696,0,0,0.0087547
7725,1,0,0.006701827
4320,0,0,0.010554969
5532,1,1,0.0011742711
5722,0,0,0.0019519031
7666,0,0,0.010415167
4183,1,0,0.0183931
5812,0,0,0.0042175055
972,1,0,0.005341798
5730,0,0,0.009134531
68,1,0,0.006306529
8204,0,1,0.0056373775
4264,0,0,0.01956442
7572,0,0,0.0067365468
5535,0,1,0.010459841
4133,0,0,0.0021090806
954,1,1,0.0030344129
7461,1,1,0.00029581785
5681,0,0,0.009185284
5547,0,0,0.009003252
4168,0,0,0.0029543045
4251,0,0,0.004386455
4216,0,0,6.4879656e-05
5588,0,0,0.013170809
8227,0,0,0.020226687
5660,0,0,0.005891472
4043,0,0,0.00020748378
7631,1,0,0.018820971
5613,0,0,0.009021789
7425,1,0,0.007722765
5769,0,1,0.005469531
4066,0,1,0.008197726
4042,0,0,0.010715663
5574,0,0,0.008401543
7743,0,1,0.003313899
57,1,0,0.0070485473
5704,0,0,0.0022501352
7354,1,0,0.0070798686
8214,0,1,0.0019883811
5137,0,0,0.000585407
4248,0,0,0.011734426
46,0,1,0.0007263422
4329,1,0,0.0046932697
4175,0,0,0.006224364
999,1,0,0.0155527
7667,1,0,0.0044151843
7537,1,0,0.0079345405
7405,0,0,0.0075778067
7496,1,1,0.004959315
4243,0,0,0.007532358
7485,0,0,0.012332678
5544,0,1,0.00022751094
7355,1,0,0.0046070516
4284,1,1,0.0016057193
4321,1,0,0.014771521
5779,0,0,0.013973981
4293,0,0,0.014181436
4129,0,0,0.004651785
4064,0,1,0.0056526065
7525,0,0,0.012739807
7645,0,0,0.009401381
50,0,0,0.009975225
4333,1,1,0.004237116
8220,0,0,0.007862152
4121,1,0,0.0018594265
5571,0,0,0.000949949
5754,0,0,0.0025926828
5174,1,0,0.00921923
7518,1,0,0.0027674735
4300,0,0,0.0017932653
19,0,1,0.0040356517
7591,0,0,0.0049206316
7529,1,0,0.0075066388
7589,1,0,0.0061915517
5182,1,0,0.010435194
5638,0,0,0.008927375
5801,0,0,0.0013696849
38,0,0,0.00919652
4155,0,0,0.0073205233
4225,0,0,0.0055229072
7660,1,0,0.00041836503
7347,1,0,0.0046070516
7488,1,0,0.0025640428
7693,0,0,0.0051421523
4134,0,0,0.01183787
5739,0,1,0.0011401176
5763,0,0,0.00032779574
4267,0,0,0.0105036795
5726,0,0,0.0045606494
5783,0,0,0.008788139
5670,1,0,0.0046985447
7474,1,1,0.0049896836
17,0,0,0.007869066
4067,0,0,0.004915923
4302,0,0,0.011164397
4235,0,0,0.0021542907
7334,0,0,0.0082861185
8245,0,0,0.0053035915
4170,0,0,0.0008356273
4041,0,0,0.0074620843
5797,0,0,0.0017982423
5707,0,0,0.0027238429
4160,1,0,0.006362886
4281,0,0,0.0071057975
7495,1,0,0.011357069
7441,1,1,0.0040306747
7739,0,0,0.00807178
8207,0,0,0.009473294
8244,0,0,0.0070731044
5618,0,0,0.0071154833
5140,1,0,0.010159254
45,0,0,0.0040463805
8205,0,1,0.00885728
4137,0,0,0.006557077
7475,1,0,0.0063301623
4151,1,0,0.0049749613
16,1,0,0.00082424283
5612,0,0,0.004266858
48,0,1,8.407235e-05
4171,1,0,0.008278847
7673,1,0,0.011338234
5616,0,0,0.0050102766
7455,1,0,0.0043233335
7694,0,0,0.0028942525
5581,0,0,0.00090792775
4263,0,1,0.0025872886
7447,1,0,0.010972351
7331,1,1,0.0024534464
4205,0,0,0.0013974905
26,1,0,0.0027747452
7521,0,0,0.018438697
5538,0,0,0.0046629007
8351,0,0,0.00206241
4344,0,0,0.006858319
4209,0,0,0.0141866505
37,1,0,0.0022295415
5770,0,0,0.008434594
8246,0,1,0.00072205067
5149,0,1,0.0017637014
5570,0,0,0.01168126
8247,0,1,0.00447765
5788,0,0,0.007323116
8219,0,1,0.0051016808
7429,0,0,0.0149559975
7508,1,0,0.014819533
4174,0,0,0.009359628
7689,1,0,0.006796897
7699,0,0,0.0034193099
5604,0,0,0.011009425
8248,0,0,0.005442202
7663,0,0,0.00070491433
5680,0,0,0.0026109815
4140,1,0,0.01611796
5781,0,0,0.00953275
7730,1,0,0.006312579
4142,0,0,0.0017606914
5806,0,0,0.0026598275
7427,0,0,0.007274866
4132,0,0,0.00913638
7363,1,0,0.00060379505
7424,0,1,0.0017312765
7491,1,0,0.0030485094
3900,0,1,0.005656749
4206,0,1,0.0040774345
7402,0,0,0.0060881674
3876,1,0,0.011930913
5197,1,0,0.013982564
5195,1,1,0.0021026134
7484,1,0,0.0016315877
5687,0,0,0.01298207
7519,1,0,0.013689041
5773,0,0,0.007917285
4045,0,0,0.0058909063
53,1,0,0.0073296735
4131,0,1,0.0031882524
5178,1,0,0.005173415
8345,0,1,0.00678277
4187,0,0,0.0017552376
5759,0,0,0.0048214197
7677,1,0,0.00037881732
7655,1,0,0.008495868
8,1,1,0.003815174
7587,0,0,0.017944008
36,0,1,0.0069998503
5553,0,0,9.313226e-05
5752,0,0,0.004804373
4233,0,0,0.0091698775
4283,0,1,0.0031704009
7687,1,0,0.0031023026
5672,1,0,0.00043854117
5724,0,0,0.006171136
7436,1,0,0.005105704
7448,0,0,0.011945218
7438,0,0,0.005807787
4242,0,1,0.00044175982
5711,0,1,0.00034299493
4277,0,0,0.009997368
5189,0,0,0.008776188
4130,0,0,0.0048007374
7527,0,0,0.010281324
7410,0,0,0.007449746
5741,1,0,0.0030495524
7728,1,0,0.014319301
5651,0,1,0.007889211
7530,1,0,0.0029119852
5589,0,0,0.0062927306
5811,0,0,0.010626078
4127,0,0,0.004905373
4126,1,1,0.0012020171
7712,1,0,0.01379171
4325,1,0,0.026485622
7470,1,0,0.00035262108
7722,1,0,0.008953185
5760,0,0,0.008048803
7375,0,1,0.0018131137
4328,1,0,0.015190005
5564,0,0,0.00015547872
4305,1,1,0.003929287
4166,1,0,0.009832889
4063,1,0,0.021700086
7688,0,0,0.008136719
5709,0,0,0.010331988
4122,1,0,0.0071832538
7345,1,0,0.0046070516
8241,0,1,0.007771075
4177,0,0,0.00014206767
5710,0,0,0.008835554
4259,0,0,0.011657745
4273,0,0,0.004655212
7664,0,0,0.012344122
5175,0,0,0.007721901
4062,1,0,0.0109398365
4163,0,0,0.003525257
4182,0,0,0.0015337169
5539,1,0,0.011234045
4226,0,1,0.008834423
5190,1,0,0.008467436
7515,0,0,0.012745708
8352,0,1,0.0028036833
7750,1,1,0.0035533607
7506,0,0,0.011381984
7726,1,0,0.010122776
4069,0,0,0.0116795
5738,0,0,0.006629467
5177,0,0,0.018891811
7523,0,0,0.017728033
7509,0,0,0.0015717745
7329,1,0,0.01511994
8212,0,1,0.005622387
4199,0,1,0.0012210608
5742,0,0,0.008482635
1,0,0,0.0014908016
7486,1,0,0.0036037862
7582,0,0,0.01416111
959,0,0,0.009477914
5725,1,0,0.0014090538
7671,1,0,0.008702606
7497,1,1,0.005142629
5161,1,1,0.0025170445
8250,0,1,0.0025877953
7444,0,1,0.011878759
5610,0,1,0.00053954124
4247,0,0,0.006097406
7636,0,0,0.0043607354
5542,0,1,0.0008907318
5597,0,0,0.0045415163
7467,0,0,0.0075351894
3903,0,0,0.0008597076
5792,0,0,0.00057700276
4212,1,1,0.0077350736
8239,0,1,0.0061462526
5708,0,1,0.0038555562
5772,0,0,0.014802426
5148,1,0,0.0003935695
7464,0,1,0.0148227215
5764,0,0,0.00704515
7676,1,0,0.0045022373
4213,0,1,0.004999578
7456,0,0,0.01099959
7524,0,0,0.012429744
5777,0,0,0.009927273
4297,0,0,0.012189627
5749,0,0,0.0021297634
5185,0,0,0.007581711
7737,1,0,0.009535879
5810,0,0,0.0043261945
4338,0,1,0.00060006976
4238,0,1,0.003302902
7338,1,0,0.009211928
5728,0,0,0.0048279464
5733,0,0,0.0055043697
4262,0,0,0.010249704
5151,1,0,0.0010383725
5159,1,0,0.015798956
4204,0,1,0.0013902187
8238,0,1,0.0017951429
7611,0,0,0.0007325411
5573,0,0,0.0031440854
4327,0,0,0.011110962
5606,0,0,0.006462157
5740,0,1,0.0057165027
8348,0,1,0.016048254
7434,0,0,0.007189691
4319,1,0,0.00598529
7746,0,0,0.013840854
5720,0,0,0.015485555
7690,1,0,0.0121023655
7565,0,0,0.01398292
5746,0,0,0.011161745
7680,1,0,0.013344944
5657,0,1,0.0048297644
5782,0,0,0.008194149
5678,0,0,0.0010809898
7432,1,0,0.0058112144
964,0,0,0.008217543
4222,0,0,0.007563591
5799,1,0,0.0043069725
7709,1,0,0.0059447587
4139,0,0,0.0037642124
5625,0,0,0.0065544546
35,0,0,0.0045078695
5641,0,0,0.008331776
4150,1,0,0.0027645233
5755,0,1,0.00311625
7729,1,0,0.014963955
7692,1,0,0.012687802
7681,1,0,0.0061597526
5585,0,0,0.012206674
7327,0,0,0.0023956597
7559,0,0,0.011655421
974,1,0,0.010748684
5664,0,0,0.0009877384
4220,0,0,0.011736274
7336,0,0,0.011769891
7505,1,0,0.00776127
5675,0,0,0.0013644695
5791,0,1,0.0009535551
5561,0,1,0.008143604
7533,1,0,0.02302176
5654,0,1,0.0036109984
7499,1,0,0.009858757
7713,1,0,0.00641963
4186,1,0,0.007669717
5167,0,0,0.018751951
7431,1,0,0.005250156
7512,0,0,0.016023666
5172,0,1,0.0009314716
7362,1,0,0.014342397
7682,1,0,0.010209084
4197,0,1,0.00046545267
4,0,0,0.0058960915
7364,0,1,0.0014109612
5743,0,0,0.00976795
7736,1,0,0.013339728
5713,0,0,0.009096652
7332,1,1,0.0031547546
5647,0,0,0.007789433
7319,1,1,0.00078460574
8346,1,0,0.0027499797
5784,0,0,0.01166594
977,0,0,0.021238089
7442,0,0,0.003311336
7321,1,1,0.00061163306
5674,0,0,0.0036051273
5181,0,0,0.011061937
5603,0,1,0.00063052773
47,0,0,0.0007303059
32,0,0,0.011326253
7658,1,0,0.009274632
7411,0,0,0.0055766706
7477,1,0,0.0027857125
4180,1,0,0.00476712
4099,0,0,0.0072432756
27,0,1,0.00032249093
7716,0,1,0.010459453
4210,0,0,0.014933705
5590,0,0,0.0034103692
7400,0,0,0.0013884008
5153,1,0,0.010684013
4268,0,0,0.0072017317
5194,1,0,0.011176795
5775,0,0,0.0012018979
5166,0,0,0.0022360086
5693,0,0,0.0052216053
5599,0,0,0.0020918548
4103,1,0,0.010036021
62,0,0,0.0039223135
5572,0,0,0.0076939166
5748,0,0,0.0038252475
4068,0,0,0.00073063374
8252,1,0,0.0019305646
5621,0,0,0.009865522
7476,1,1,0.007412851
8243,0,0,0.008603543
64,0,0,0.008269609
7450,0,1,0.000641197
14,0,0,0.020012736
4136,1,1,0.004086256
40,1,0,0.0033684373
5593,0,0,0.0114884665
5154,0,0,0.009516686
4167,0,0,0.009532899
7357,1,0,0.0046070516
4196,0,1,0.00656116
7642,0,0,0.011603922
7428,1,0,0.002513498
52,0,0,0.012722105
7520,1,0,0.0058385734
4317,0,1,0.00933224
7342,0,0,0.0021523535
7313,1,1,0.000572145
7318,1,0,0.0020163357
4275,0,1,0.0007185042
5802,0,0,0.0049551134
4231,1,0,0.005868703
7320,1,0,0.014268249
5562,0,0,0.0017956495
5556,0,0,0.015345276
4250,0,1,0.0012937784
7453,1,0,0.00837338
7504,1,0,0.013756514
4249,0,0,0.004699648
7727,1,0,0.009955436
8235,0,0,0.0137756765
4181,0,0,0.0028407574
4141,0,1,0.0010557175
5656,0,0,0.0005519986
7323,0,0,0.002621025
5176,1,0,0.0068122447
5803,0,0,0.0075593293
5577,0,0,0.012288839
7459,0,0,0.015045702
7396,0,0,0.0054971576
3878,0,0,0.015801638
5666,0,0,0.0009784698
5164,1,0,0.0020187497
8208,0,1,0.0054997504
4185,0,0,0.004402101
34,0,0,0.006624669
7403,0,0,0.008198083
5609,0,0,0.004398256
8249,0,0,0.0047294497
970,0,0,0.0029945374
7541,1,0,0.015429288
5665,0,0,0.010723591
7404,0,0,0.0081528425
4221,0,0,0.0026810467
13,1,0,0.0032436254
4295,0,0,0.00938645
5701,0,0,0.003815055
5162,0,0,0.010934085
4146,0,0,0.01110974
7478,0,1,0.0012288094
20,1,0,0.014546841
5747,0,0,0.014357269
